Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber
56,0,NA,NA,0,4,NA,NA,4,NA
57,0,NA,NA,0,4,NA,NA,4,NA
58,0,NA,NA,0,4,NA,NA,4,NA
59,0,NA,NA,0,4,NA,NA,4,NA
60,0,NA,NA,0,4,NA,NA,4,NA
61,0,NA,NA,0,4,NA,NA,4,NA
62,0,NA,NA,0,4,NA,NA,4,NA
63,0,NA,NA,0,4,NA,NA,4,NA
64,0,NA,NA,0,4,NA,NA,4,NA
65,0,NA,NA,0,4,NA,NA,4,NA
66,0,NA,NA,0,4,NA,NA,4,NA
67,0,NA,NA,0,4,NA,NA,4,NA
68,0,NA,NA,0,4,NA,NA,4,NA
69,0,NA,NA,0,4,NA,NA,4,NA
70,0,NA,NA,0,4,NA,NA,4,NA
71,0,NA,NA,0,4,NA,NA,4,NA
72,0,NA,NA,0,4,NA,NA,4,NA
73,0,NA,NA,0,4,NA,NA,4,NA
74,0,NA,NA,0,4,NA,NA,4,NA
75,0,NA,NA,0,4,NA,NA,4,NA
76,0,NA,NA,0,4,NA,NA,4,NA
77,0,NA,NA,0,4,NA,NA,4,NA
78,0,NA,NA,0,4,NA,NA,4,NA
79,0,NA,NA,0,4,NA,NA,4,NA
80,0,NA,NA,0,4,NA,NA,4,NA
81,0,NA,NA,0,4,NA,NA,4,NA
82,0,NA,NA,0,4,NA,NA,4,NA
83,0,NA,NA,0,4,NA,NA,4,NA
84,0,NA,NA,0,4,NA,NA,4,NA
85,0,NA,NA,0,4,NA,NA,4,NA
86,0,NA,NA,0,4,NA,NA,4,NA
87,0,NA,NA,0,4,NA,NA,4,NA
88,0,NA,NA,0,4,NA,NA,4,NA
89,0,NA,NA,0,4,NA,NA,4,NA
90,0,NA,NA,0,4,NA,NA,4,NA
91,0,NA,NA,0,4,NA,NA,4,NA
92,0,NA,NA,0,4,NA,NA,4,NA
93,0,NA,NA,0,4,NA,NA,4,NA
94,0,NA,NA,0,4,NA,NA,4,NA
95,0,NA,NA,0,4,NA,NA,4,NA
96,0,NA,NA,0,4,NA,NA,4,NA
97,0,NA,NA,0,4,NA,NA,4,NA
98,0,NA,NA,0,4,NA,NA,4,NA
99,0,NA,NA,0,4,NA,NA,4,NA
100,0,NA,NA,0,4,NA,NA,4,NA
101,0,NA,NA,0,4,NA,NA,4,NA
102,0,NA,NA,0,4,NA,NA,4,NA
103,0,NA,NA,0,4,NA,NA,4,NA
104,0,NA,NA,0,4,NA,NA,4,NA
105,0,NA,NA,0,4,NA,NA,4,NA
106,0,NA,NA,0,4,NA,NA,4,NA
107,0,NA,NA,0,4,NA,NA,4,NA
108,0,NA,NA,0,4,NA,NA,4,NA
109,0,NA,NA,0,4,NA,NA,4,NA
110,0,NA,NA,0,4,NA,NA,4,NA
111,0,NA,NA,0,4,NA,NA,4,NA
112,0,NA,NA,0,4,NA,NA,4,NA
113,0,NA,NA,0,4,NA,NA,4,NA
114,0,NA,NA,0,4,NA,NA,4,NA
115,0,NA,NA,0,4,NA,NA,4,NA
116,0,NA,NA,0,4,NA,NA,4,NA
117,0,NA,NA,0,4,NA,NA,4,NA
118,0,NA,NA,0,4,NA,NA,4,NA
119,0,NA,NA,0,4,NA,NA,4,NA
120,0,NA,NA,0,4,NA,NA,4,NA
121,0,NA,NA,0,4,NA,NA,4,NA
122,0,NA,NA,0,4,NA,NA,4,NA
123,0,NA,NA,0,4,NA,NA,4,NA
124,0,NA,NA,0,4,NA,NA,4,NA
125,0,NA,NA,0,4,NA,NA,4,NA
126,0,NA,NA,0,4,NA,NA,4,NA
127,0,NA,NA,0,4,NA,NA,4,NA
128,0,NA,NA,0,4,NA,NA,4,NA
129,0,NA,NA,0,4,NA,NA,4,NA
130,0,NA,NA,0,4,NA,NA,4,NA
131,0,NA,NA,0,4,NA,NA,4,NA
132,0,NA,NA,0,4,NA,NA,4,NA
133,0,NA,NA,0,4,NA,NA,4,NA
134,0,NA,NA,0,4,NA,NA,4,NA
135,0,NA,NA,0,4,NA,NA,4,NA
136,0,NA,NA,0,4,NA,NA,4,NA
137,0,NA,NA,0,4,NA,NA,4,NA
138,0,NA,NA,0,4,NA,NA,4,NA
139,0,NA,NA,0,4,NA,NA,4,NA
140,0,NA,NA,0,4,NA,NA,4,NA
141,0,NA,NA,0,4,NA,NA,4,NA
142,0,NA,NA,0,4,NA,NA,4,NA
143,0,NA,NA,0,4,NA,NA,4,NA
144,0,NA,NA,0,4,NA,NA,4,NA
145,0,NA,NA,0,4,NA,NA,4,NA
146,0,NA,NA,0,4,NA,NA,4,NA
147,0,NA,NA,0,4,NA,NA,4,NA
148,0,NA,NA,0,4,NA,NA,4,NA
149,0,NA,NA,0,4,NA,NA,4,NA
150,0,NA,NA,0,4,NA,NA,4,NA
151,0,NA,NA,0,4,NA,NA,4,NA
152,0,NA,NA,0,4,NA,NA,4,NA
153,0,NA,NA,0,4,NA,NA,4,NA
154,0,NA,NA,0,4,NA,NA,4,NA
155,0,NA,NA,0,4,NA,NA,4,NA
156,0,NA,NA,0,4,NA,NA,4,NA
157,0,NA,NA,0,4,NA,NA,4,NA
158,0,NA,NA,0,4,NA,NA,4,NA
159,0,NA,NA,0,4,NA,NA,4,NA
160,0,NA,NA,0,4,NA,NA,4,NA
161,0,NA,NA,0,4,NA,NA,4,NA
162,0,NA,NA,0,4,NA,NA,4,NA
163,0,NA,NA,0,4,NA,NA,4,NA
164,0,NA,NA,0,4,NA,NA,4,NA
165,0,NA,NA,0,4,NA,NA,4,NA
166,0,NA,NA,0,4,NA,NA,4,NA
167,0,NA,NA,0,4,NA,NA,4,NA
168,0,NA,NA,0,4,NA,NA,4,NA
169,0,NA,NA,0,4,NA,NA,4,NA
170,0,NA,NA,0,4,NA,NA,4,NA
171,0,NA,NA,0,4,NA,NA,4,NA
172,0,NA,NA,0,4,NA,NA,4,NA
173,0,NA,NA,0,4,NA,NA,4,NA
174,0,NA,NA,0,4,NA,NA,4,NA
175,0,NA,NA,0,4,NA,NA,4,NA
176,0,NA,NA,0,4,NA,NA,4,NA
177,0,NA,NA,0,4,NA,NA,4,NA
178,0,NA,NA,0,4,NA,NA,4,NA
179,0,NA,NA,0,4,NA,NA,4,NA
180,0,NA,NA,0,4,NA,NA,4,NA
181,0,NA,NA,0,4,NA,NA,4,NA
182,0,NA,NA,0,4,NA,NA,4,NA
183,0,NA,NA,0,4,NA,NA,4,NA
184,0,NA,NA,0,4,NA,NA,4,NA
185,0,NA,NA,0,4,NA,NA,4,NA
186,0,NA,NA,0,4,NA,NA,4,NA
187,0,NA,NA,0,4,NA,NA,4,NA
188,0,NA,NA,0,4,NA,NA,4,NA
189,0,NA,NA,0,4,NA,NA,4,NA
190,0,NA,NA,0,4,NA,NA,4,NA
191,0,NA,NA,0,4,NA,NA,4,NA
192,0,NA,NA,0,4,NA,NA,4,NA
193,0,NA,NA,0,4,NA,NA,4,NA
194,0,NA,NA,0,4,NA,NA,4,NA
195,0,NA,NA,0,4,NA,NA,4,NA
196,0,NA,NA,0,4,NA,NA,4,NA
197,0,NA,NA,0,4,NA,NA,4,NA
198,0,NA,NA,0,4,NA,NA,4,NA
199,0,NA,NA,0,4,NA,NA,4,NA
200,0,NA,NA,0,4,NA,NA,4,NA
201,0,NA,NA,0,4,NA,NA,4,NA
202,0,NA,NA,0,4,NA,NA,4,NA
203,0,NA,NA,0,4,NA,NA,4,NA
204,0,NA,NA,0,4,NA,NA,4,NA
205,0,NA,NA,0,4,NA,NA,4,NA
206,0,NA,NA,0,4,NA,NA,4,NA
207,0,NA,NA,0,4,NA,NA,4,NA
208,0,NA,NA,0,4,NA,NA,4,NA
209,0,NA,NA,0,4,NA,NA,4,NA
210,0,NA,NA,0,4,NA,NA,4,NA
211,0,NA,NA,0,4,NA,NA,4,NA
212,0,NA,NA,0,4,NA,NA,4,NA
213,0,NA,NA,0,4,NA,NA,4,NA
214,0,NA,NA,0,4,NA,NA,4,NA
215,0,NA,NA,0,4,NA,NA,4,NA
216,0,NA,NA,0,4,NA,NA,4,NA
217,0,NA,NA,0,4,NA,NA,4,NA
218,0,NA,NA,0,4,NA,NA,4,NA
219,0,NA,NA,0,4,NA,NA,4,NA
220,0,NA,NA,0,4,NA,NA,4,NA
221,0,NA,NA,0,4,NA,NA,4,NA
222,0,NA,NA,0,4,NA,NA,4,NA
223,0,NA,NA,0,4,NA,NA,4,NA
224,0,NA,NA,0,4,NA,NA,4,NA
225,0,NA,NA,0,4,NA,NA,4,NA
226,0,NA,NA,0,4,NA,NA,4,NA
227,0,NA,NA,0,4,NA,NA,4,NA
228,0,NA,NA,0,4,NA,NA,4,NA
229,0,NA,NA,0,4,NA,NA,4,NA
230,0,NA,NA,0,4,NA,NA,4,NA
231,0,NA,NA,0,4,NA,NA,4,NA
232,0,NA,NA,0,4,NA,NA,4,NA
233,0,NA,NA,0,4,NA,NA,4,NA
234,0,NA,NA,0,4,NA,NA,4,NA
235,0,NA,NA,0,4,NA,NA,4,NA
236,0,NA,NA,0,4,NA,NA,4,NA
237,0,NA,NA,0,4,NA,NA,4,NA
238,0,NA,NA,0,4,NA,NA,4,NA
239,0,NA,NA,0,4,NA,NA,4,NA
240,0,NA,NA,0,4,NA,NA,4,NA
241,0,NA,NA,0,4,NA,NA,4,NA
242,0,NA,NA,0,4,NA,NA,4,NA
243,0,NA,NA,0,4,NA,NA,4,NA
244,0,NA,NA,0,4,NA,NA,4,NA
245,0,NA,NA,0,4,NA,NA,4,NA
246,0,NA,NA,0,4,NA,NA,4,NA
247,0,NA,NA,0,4,NA,NA,4,NA
248,0,NA,NA,0,4,NA,NA,4,NA
249,0,NA,NA,0,4,NA,NA,4,NA
250,0,NA,NA,0,4,NA,NA,4,NA
251,0,NA,NA,0,4,NA,NA,4,NA
252,0,NA,NA,0,4,NA,NA,4,NA
253,0,NA,NA,0,4,NA,NA,4,NA
254,0,NA,NA,0,4,NA,NA,4,NA
255,0,NA,NA,0,4,NA,NA,4,NA
256,0,NA,NA,0,4,NA,NA,4,NA
257,0,NA,NA,0,4,NA,NA,4,NA
258,0,NA,NA,0,4,NA,NA,4,NA
259,0,NA,NA,0,4,NA,NA,4,NA
260,0,NA,NA,0,4,NA,NA,4,NA
261,0,NA,NA,0,4,NA,NA,4,NA
262,0,NA,NA,0,4,NA,NA,4,NA
263,0,NA,NA,0,4,NA,NA,4,NA
264,0,NA,NA,0,4,NA,NA,4,NA
265,0,NA,NA,0,4,NA,NA,4,NA
266,0,NA,NA,0,4,NA,NA,4,NA
267,0,NA,NA,0,4,NA,NA,4,NA
268,0,NA,NA,0,4,NA,NA,4,NA
269,0,NA,NA,0,4,NA,NA,4,NA
270,0,NA,NA,0,4,NA,NA,4,NA
271,0,NA,NA,0,4,NA,NA,4,NA
272,0,NA,NA,0,4,NA,NA,4,NA
273,0,NA,NA,0,4,NA,NA,4,NA
274,0,NA,NA,0,4,NA,NA,4,NA
275,0,NA,NA,0,4,NA,NA,4,NA
276,0,NA,NA,0,4,NA,NA,4,NA
277,0,NA,NA,0,4,NA,NA,4,NA
278,0,NA,NA,0,4,NA,NA,4,NA
279,0,NA,NA,0,4,NA,NA,4,NA
280,0,NA,NA,0,4,NA,NA,4,NA
281,0,NA,NA,0,4,NA,NA,4,NA
282,0,NA,NA,0,4,NA,NA,4,NA
283,0,NA,NA,0,4,NA,NA,4,NA
284,0,NA,NA,0,4,NA,NA,4,NA
285,0,NA,NA,0,4,NA,NA,4,NA
286,0,NA,NA,0,4,NA,NA,4,NA
287,0,NA,NA,0,4,NA,NA,4,NA
288,0,NA,NA,0,4,NA,NA,4,NA
289,0,NA,NA,0,4,NA,NA,4,NA
290,0,NA,NA,0,4,NA,NA,4,NA
291,0,NA,NA,0,4,NA,NA,4,NA
292,0,NA,NA,0,4,NA,NA,4,NA
293,0,NA,NA,0,4,NA,NA,4,NA
294,0,NA,NA,0,4,NA,NA,4,NA
295,0,NA,NA,0,4,NA,NA,4,NA
296,0,NA,NA,0,4,NA,NA,4,NA
297,0,NA,NA,0,4,NA,NA,4,NA
298,0,NA,NA,0,4,NA,NA,4,NA
299,0,NA,NA,0,4,NA,NA,4,NA
300,0,NA,NA,0,4,NA,NA,4,NA
301,0,NA,NA,0,4,NA,NA,4,NA
302,0,NA,NA,0,4,NA,NA,4,NA
303,0,NA,NA,0,4,NA,NA,4,NA
304,0,NA,NA,0,4,NA,NA,4,NA
305,0,NA,NA,0,4,NA,NA,4,NA
306,0,NA,NA,0,4,NA,NA,4,NA
307,0,NA,NA,0,4,NA,NA,4,NA
308,0,NA,NA,0,4,NA,NA,4,NA
309,0,NA,NA,0,4,NA,NA,4,NA
310,0,NA,NA,0,4,NA,NA,4,NA
311,0,NA,NA,0,4,NA,NA,4,NA
312,0,NA,NA,0,4,NA,NA,4,NA
313,0,NA,NA,0,4,NA,NA,4,NA
314,0,NA,NA,0,4,NA,NA,4,NA
315,0,NA,NA,0,4,NA,NA,4,NA
316,0,NA,NA,0,4,NA,NA,4,NA
317,0,NA,NA,0,4,NA,NA,4,NA
318,0,NA,NA,0,4,NA,NA,4,NA
319,0,NA,NA,0,4,NA,NA,4,NA
320,0,NA,NA,0,4,NA,NA,4,NA
321,0,NA,NA,0,4,NA,NA,4,NA
322,0,NA,NA,0,4,NA,NA,4,NA
323,0,NA,NA,0,4,NA,NA,4,NA
324,0,NA,NA,0,4,NA,NA,4,NA
325,0,NA,NA,0,4,NA,NA,4,NA
326,0,NA,NA,0,4,NA,NA,4,NA
327,0,NA,NA,0,4,NA,NA,4,NA
328,0,NA,NA,0,4,NA,NA,4,NA
329,0,NA,NA,0,4,NA,NA,4,NA
330,0,NA,NA,0,4,NA,NA,4,NA
331,0,NA,NA,0,4,NA,NA,4,NA
332,0,NA,NA,0,4,NA,NA,4,NA
333,0,NA,NA,0,4,NA,NA,4,NA
334,0,NA,NA,0,4,NA,NA,4,NA
335,0,NA,NA,0,4,NA,NA,4,NA
336,0,NA,NA,0,4,NA,NA,4,NA
337,0,NA,NA,0,4,NA,NA,4,NA
338,0,NA,NA,0,4,NA,NA,4,NA
339,0,NA,NA,0,4,NA,NA,4,NA
340,0,NA,NA,0,4,NA,NA,4,NA
341,0,NA,NA,0,4,NA,NA,4,NA
342,0,NA,NA,0,4,NA,NA,4,NA
343,0,NA,NA,0,4,NA,NA,4,NA
344,0,NA,NA,0,4,NA,NA,4,NA
345,0,NA,NA,0,4,NA,NA,4,NA
346,0,NA,NA,0,4,NA,NA,4,NA
347,0,NA,NA,0,4,NA,NA,4,NA
348,0,NA,NA,0,4,NA,NA,4,NA
349,0,NA,NA,0,4,NA,NA,4,NA
350,0,NA,NA,0,4,NA,NA,4,NA
351,0,NA,NA,0,4,NA,NA,4,NA
352,0,NA,NA,0,4,NA,NA,4,NA
353,0,NA,NA,0,4,NA,NA,4,NA
354,0,NA,NA,0,4,NA,NA,4,NA
355,0,NA,NA,0,4,NA,NA,4,NA
356,0,NA,NA,0,4,NA,NA,4,NA
357,0,NA,NA,0,4,NA,NA,4,NA
358,0,NA,NA,0,4,NA,NA,4,NA
359,0,NA,NA,0,4,NA,NA,4,NA
360,0,NA,NA,0,4,NA,NA,4,NA
361,0,NA,NA,0,4,NA,NA,4,NA
362,0,NA,NA,0,4,NA,NA,4,NA
363,0,NA,NA,0,4,NA,NA,4,NA
364,0,NA,NA,0,4,NA,NA,4,NA
365,0,NA,NA,0,4,NA,NA,4,NA
366,0,NA,NA,0,4,NA,NA,4,NA
367,0,NA,NA,0,4,NA,NA,4,NA
368,0,NA,NA,0,4,NA,NA,4,NA
369,0,NA,NA,0,4,NA,NA,4,NA
370,0,NA,NA,0,4,NA,NA,4,NA
371,0,NA,NA,0,4,NA,NA,4,NA
372,0,NA,NA,0,4,NA,NA,4,NA
373,0,NA,NA,0,4,NA,NA,4,NA
374,0,NA,NA,0,4,NA,NA,4,NA
375,0,NA,NA,0,4,NA,NA,4,NA
376,0,NA,NA,0,4,NA,NA,4,NA
377,0,NA,NA,0,4,NA,NA,4,NA
378,0,NA,NA,0,4,NA,NA,4,NA
379,0,NA,NA,0,4,NA,NA,4,NA
380,0,NA,NA,0,4,NA,NA,4,NA
381,0,NA,NA,0,4,NA,NA,4,NA
382,0,NA,NA,0,4,NA,NA,4,NA
383,0,NA,NA,0,4,NA,NA,4,NA
384,0,NA,NA,0,4,NA,NA,4,NA
385,0,NA,NA,0,4,NA,NA,4,NA
386,0,NA,NA,0,4,NA,NA,4,NA
387,0,NA,NA,0,4,NA,NA,4,NA
388,0,NA,NA,0,4,NA,NA,4,NA
389,0,NA,NA,0,4,NA,NA,4,NA
390,0,NA,NA,0,4,NA,NA,4,NA
391,0,NA,NA,0,4,NA,NA,4,NA
392,0,NA,NA,0,4,NA,NA,4,NA
393,0,NA,NA,0,4,NA,NA,4,NA
394,0,NA,NA,0,4,NA,NA,4,NA
395,0,NA,NA,0,4,NA,NA,4,NA
396,12,NA,NA,0,4,NA,NA,4,NA
397,12,NA,NA,0,4,NA,NA,4,NA
398,12,NA,NA,0,4,NA,NA,4,NA
399,12,NA,NA,0,4,NA,NA,4,NA
400,12,NA,NA,0,4,NA,NA,4,NA
401,12,NA,NA,0,4,NA,NA,4,NA
402,12,NA,NA,0,4,NA,NA,4,NA
403,12,NA,NA,0,4,NA,NA,4,NA
404,12,NA,NA,0,4,NA,NA,4,NA
405,12,NA,NA,0,4,NA,NA,4,NA
406,12,NA,NA,0,4,NA,NA,4,NA
407,12,NA,NA,0,4,NA,NA,4,NA
408,12,NA,NA,0,4,NA,NA,4,NA
409,12,NA,NA,0,4,NA,NA,4,NA
410,12,NA,NA,0,4,NA,NA,4,NA
411,12,NA,NA,0,4,NA,NA,4,NA
412,12,NA,NA,0,4,NA,NA,4,NA
413,12,NA,NA,0,4,NA,NA,4,NA
414,12,NA,NA,0,4,NA,NA,4,NA
415,12,NA,NA,0,4,NA,NA,4,NA
416,12,NA,NA,0,4,NA,NA,4,NA
417,12,NA,NA,0,4,NA,NA,4,NA
418,12,NA,NA,0,4,NA,NA,4,NA
419,12,NA,NA,0,4,NA,NA,4,NA
420,12,NA,NA,0,4,NA,NA,4,NA
421,12,NA,NA,0,4,NA,NA,4,NA
422,12,NA,NA,0,4,NA,NA,4,NA
423,12,NA,NA,0,4,NA,NA,4,NA
424,12,NA,NA,0,4,NA,NA,4,NA
425,12,NA,NA,0,4,NA,NA,4,NA
426,12,NA,NA,0,4,NA,NA,4,NA
427,12,NA,NA,0,4,NA,NA,4,NA
428,12,NA,NA,0,4,NA,NA,4,NA
429,12,NA,NA,0,4,NA,NA,4,NA
430,12,NA,NA,9,4,NA,NA,4,NA
431,12,NA,NA,9,4,NA,NA,4,NA
432,12,NA,NA,9,4,NA,NA,4,NA
433,12,NA,NA,9,4,NA,NA,4,NA
434,12,NA,NA,9,4,NA,NA,4,NA
435,12,NA,NA,9,4,NA,NA,4,NA
436,12,NA,NA,9,4,NA,NA,4,NA
437,12,NA,NA,9,4,NA,NA,4,NA
438,12,NA,NA,9,4,NA,NA,4,NA
439,12,NA,NA,9,4,NA,NA,4,NA
440,12,NA,NA,9,4,NA,NA,4,NA
441,12,NA,NA,9,4,NA,NA,4,NA
442,12,NA,NA,9,4,NA,NA,4,NA
443,12,NA,NA,9,4,NA,NA,4,NA
444,12,NA,NA,9,4,NA,NA,4,NA
445,12,NA,NA,9,4,NA,NA,4,NA
446,12,NA,NA,9,4,NA,NA,4,NA
447,12,NA,NA,9,4,NA,NA,4,NA
448,12,NA,NA,9,4,NA,NA,4,NA
449,23,NA,NA,9,4,NA,NA,4,NA
450,23,NA,NA,9,4,NA,NA,4,NA
451,23,NA,NA,9,4,NA,NA,4,NA
452,23,NA,NA,9,4,NA,NA,4,NA
453,23,NA,NA,9,4,NA,NA,4,NA
454,23,NA,NA,9,4,NA,NA,4,NA
455,23,NA,NA,9,4,NA,NA,4,NA
456,23,NA,NA,9,4,NA,NA,4,NA
457,23,NA,NA,9,4,NA,NA,4,NA
458,23,NA,NA,9,4,NA,NA,4,NA
459,23,NA,NA,9,4,NA,NA,4,NA
460,23,NA,NA,9,4,NA,NA,4,NA
461,23,NA,NA,9,4,NA,NA,4,NA
462,23,NA,NA,9,4,NA,NA,4,NA
463,23,NA,NA,9,4,NA,NA,4,NA
464,23,NA,NA,9,4,NA,NA,4,NA
465,23,NA,NA,9,4,NA,NA,4,NA
466,23,NA,NA,9,4,NA,NA,4,NA
467,23,NA,NA,9,4,NA,NA,4,NA
468,23,NA,NA,9,4,NA,NA,4,NA
469,23,NA,NA,9,4,NA,NA,4,NA
470,23,NA,NA,9,4,NA,NA,4,NA
471,23,NA,NA,9,4,NA,NA,4,NA
472,23,NA,NA,9,4,NA,NA,4,NA
473,23,NA,NA,9,4,NA,NA,4,NA
474,23,NA,NA,9,4,NA,NA,4,NA
475,23,NA,NA,9,4,NA,NA,4,NA
476,23,NA,NA,9,4,NA,NA,4,NA
477,23,NA,NA,9,4,NA,NA,4,NA
478,23,NA,NA,9,4,NA,NA,4,NA
479,23,NA,NA,9,4,NA,NA,4,NA
480,23,NA,NA,9,4,NA,NA,4,NA
481,23,NA,NA,9,4,NA,NA,4,NA
482,23,NA,NA,9,4,NA,NA,4,NA
483,23,NA,NA,9,4,NA,NA,4,NA
484,23,NA,NA,9,4,NA,NA,4,NA
485,23,NA,NA,9,4,NA,NA,4,NA
486,23,NA,NA,9,4,NA,NA,4,NA
487,23,NA,NA,9,4,NA,NA,4,NA
488,23,NA,NA,9,4,NA,NA,4,NA
489,23,NA,NA,9,4,NA,NA,4,NA
490,23,NA,NA,9,4,NA,NA,4,NA
491,23,NA,NA,9,4,NA,NA,4,NA
492,23,NA,NA,9,4,NA,NA,4,NA
493,23,NA,NA,9,4,NA,NA,4,NA
494,23,NA,NA,9,4,NA,NA,4,NA
495,23,NA,NA,9,4,NA,NA,4,NA
496,23,NA,NA,9,4,NA,NA,4,NA
497,23,NA,NA,9,4,NA,NA,4,NA
498,23,NA,NA,9,4,NA,NA,4,NA
499,23,NA,NA,9,4,NA,NA,4,NA
500,23,NA,NA,9,4,NA,NA,4,NA
501,23,NA,NA,9,4,NA,NA,4,NA
502,23,NA,NA,9,4,NA,NA,4,NA
503,23,NA,NA,9,4,NA,NA,4,NA
504,23,NA,NA,9,4,NA,NA,4,NA
505,23,NA,NA,9,4,NA,NA,4,NA
506,23,NA,NA,9,4,NA,NA,4,NA
507,23,NA,NA,9,4,NA,NA,4,NA
508,23,NA,NA,9,4,NA,NA,4,NA
509,23,NA,NA,9,4,NA,NA,4,NA
510,23,NA,NA,18,4,NA,NA,4,NA
511,23,NA,NA,18,4,NA,NA,4,NA
512,23,NA,NA,18,4,NA,NA,4,NA
513,23,NA,NA,18,4,NA,NA,4,NA
514,23,NA,NA,18,4,NA,NA,4,NA
515,23,NA,NA,18,4,NA,NA,4,NA
516,23,NA,NA,18,4,NA,NA,4,NA
517,23,NA,NA,18,4,NA,NA,4,NA
518,23,NA,NA,18,4,NA,NA,4,NA
519,23,NA,NA,18,4,NA,NA,4,NA
520,23,NA,NA,18,4,NA,NA,4,NA
521,23,NA,NA,18,4,NA,NA,4,NA
522,23,NA,NA,18,4,NA,NA,4,NA
523,23,NA,NA,18,4,NA,NA,4,NA
524,23,NA,NA,18,4,NA,NA,4,NA
525,23,NA,NA,18,4,NA,NA,4,NA
526,23,NA,NA,18,4,NA,NA,4,NA
527,23,NA,NA,18,4,NA,NA,4,NA
528,23,NA,NA,18,4,NA,NA,4,NA
529,23,NA,NA,18,4,NA,NA,4,NA
530,23,NA,NA,18,4,NA,NA,4,NA
531,23,NA,NA,18,4,NA,NA,4,NA
532,23,NA,NA,18,4,NA,NA,4,NA
533,23,NA,NA,18,4,NA,NA,4,NA
534,30,NA,NA,18,4,NA,NA,4,NA
535,30,NA,NA,18,4,NA,NA,4,NA
536,30,NA,NA,18,4,NA,NA,4,NA
537,30,NA,NA,18,4,NA,NA,4,NA
538,30,NA,NA,18,4,NA,NA,4,NA
539,30,NA,NA,18,4,NA,NA,4,NA
540,30,NA,NA,18,4,NA,NA,4,NA
541,30,NA,NA,18,4,NA,NA,4,NA
542,30,NA,NA,18,4,NA,NA,4,NA
543,30,NA,NA,18,4,NA,NA,4,NA
544,30,NA,NA,18,4,NA,NA,4,NA
545,30,NA,NA,18,4,NA,NA,4,NA
546,30,NA,NA,18,4,NA,NA,4,NA
547,30,NA,NA,18,4,NA,NA,4,NA
548,30,NA,NA,18,4,NA,NA,4,NA
549,30,NA,NA,18,4,NA,NA,4,NA
