Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Yoshi’s Story,P1:JigglyPuff_Green,3,GF1
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
68,3,NA,12,NA,4,NA,4,NA,NA
69,3,NA,12,NA,4,NA,4,NA,NA
70,3,NA,12,NA,4,NA,4,NA,NA
71,3,NA,12,NA,4,NA,4,NA,NA
72,3,NA,12,NA,4,NA,4,NA,NA
73,3,NA,12,NA,4,NA,4,NA,NA
74,3,NA,12,NA,4,NA,4,NA,NA
75,3,NA,12,NA,4,NA,4,NA,NA
76,3,NA,21,NA,4,NA,4,NA,NA
77,3,NA,21,NA,4,NA,4,NA,NA
78,3,NA,21,NA,4,NA,4,NA,NA
79,3,NA,21,NA,4,NA,4,NA,NA
80,3,NA,21,NA,4,NA,4,NA,NA
81,3,NA,21,NA,4,NA,4,NA,NA
82,3,NA,21,NA,4,NA,4,NA,NA
83,3,NA,21,NA,4,NA,4,NA,NA
84,3,NA,21,NA,4,NA,4,NA,NA
85,3,NA,21,NA,4,NA,4,NA,NA
86,3,NA,21,NA,4,NA,4,NA,NA
87,3,NA,21,NA,4,NA,4,NA,NA
88,3,NA,21,NA,4,NA,4,NA,NA
89,3,NA,21,NA,4,NA,4,NA,NA
90,3,NA,21,NA,4,NA,4,NA,NA
91,3,NA,21,NA,4,NA,4,NA,NA
92,3,NA,21,NA,4,NA,4,NA,NA
93,3,NA,21,NA,4,NA,4,NA,NA
94,3,NA,21,NA,4,NA,4,NA,NA
95,3,NA,21,NA,4,NA,4,NA,NA
96,3,NA,21,NA,4,NA,4,NA,NA
97,3,NA,21,NA,4,NA,4,NA,NA
98,3,NA,21,NA,4,NA,4,NA,NA
99,3,NA,21,NA,4,NA,4,NA,NA
100,3,NA,21,NA,4,NA,4,NA,NA
101,3,NA,21,NA,4,NA,4,NA,NA
102,3,NA,21,NA,4,NA,4,NA,NA
103,3,NA,21,NA,4,NA,4,NA,NA
104,3,NA,21,NA,4,NA,4,NA,NA
105,3,NA,21,NA,4,NA,4,NA,NA
106,3,NA,21,NA,4,NA,4,NA,NA
107,3,NA,21,NA,4,NA,4,NA,NA
108,3,NA,21,NA,4,NA,4,NA,NA
109,3,NA,21,NA,4,NA,4,NA,NA
110,3,NA,21,NA,4,NA,4,NA,NA
111,3,NA,21,NA,4,NA,4,NA,NA
112,3,NA,21,NA,4,NA,4,NA,NA
113,3,NA,21,NA,4,NA,4,NA,NA
114,3,NA,21,NA,4,NA,4,NA,NA
115,3,NA,21,NA,4,NA,4,NA,NA
116,3,NA,21,NA,4,NA,4,NA,NA
117,3,NA,21,NA,4,NA,4,NA,NA
118,3,NA,21,NA,4,NA,4,NA,NA
119,3,NA,21,NA,4,NA,4,NA,NA
120,3,NA,21,NA,4,NA,4,NA,NA
121,3,NA,21,NA,4,NA,4,NA,NA
122,3,NA,21,NA,4,NA,4,NA,NA
123,3,NA,21,NA,4,NA,4,NA,NA
124,3,NA,21,NA,4,NA,4,NA,NA
125,3,NA,21,NA,4,NA,4,NA,NA
126,3,NA,21,NA,4,NA,4,NA,NA
127,3,NA,21,NA,4,NA,4,NA,NA
128,3,NA,21,NA,4,NA,4,NA,NA
129,3,NA,21,NA,4,NA,4,NA,NA
130,3,NA,21,NA,4,NA,4,NA,NA
131,3,NA,21,NA,4,NA,4,NA,NA
132,3,NA,21,NA,4,NA,4,NA,NA
133,3,NA,21,NA,4,NA,4,NA,NA
134,3,NA,21,NA,4,NA,4,NA,NA
135,3,NA,21,NA,4,NA,4,NA,NA
136,3,NA,21,NA,4,NA,4,NA,NA
137,3,NA,21,NA,4,NA,4,NA,NA
138,3,NA,21,NA,4,NA,4,NA,NA
139,3,NA,21,NA,4,NA,4,NA,NA
140,3,NA,21,NA,4,NA,4,NA,NA
141,3,NA,21,NA,4,NA,4,NA,NA
142,3,NA,21,NA,4,NA,4,NA,NA
143,3,NA,21,NA,4,NA,4,NA,NA
144,3,NA,21,NA,4,NA,4,NA,NA
145,3,NA,21,NA,4,NA,4,NA,NA
146,3,NA,21,NA,4,NA,4,NA,NA
147,3,NA,21,NA,4,NA,4,NA,NA
148,3,NA,21,NA,4,NA,4,NA,NA
149,3,NA,21,NA,4,NA,4,NA,NA
150,3,NA,21,NA,4,NA,4,NA,NA
151,3,NA,21,NA,4,NA,4,NA,NA
152,3,NA,21,NA,4,NA,4,NA,NA
153,3,NA,21,NA,4,NA,4,NA,NA
154,3,NA,21,NA,4,NA,4,NA,NA
155,3,NA,21,NA,4,NA,4,NA,NA
156,3,NA,21,NA,4,NA,4,NA,NA
157,3,NA,21,NA,4,NA,4,NA,NA
158,3,NA,21,NA,4,NA,4,NA,NA
159,3,NA,21,NA,4,NA,4,NA,NA
160,3,NA,21,NA,4,NA,4,NA,NA
161,3,NA,21,NA,4,NA,4,NA,NA
162,3,NA,23,NA,4,NA,4,NA,NA
163,3,NA,23,NA,4,NA,4,NA,NA
164,3,NA,23,NA,4,NA,4,NA,NA
165,3,NA,23,NA,4,NA,4,NA,NA
166,3,NA,23,NA,4,NA,4,NA,NA
167,3,NA,23,NA,4,NA,4,NA,NA
168,3,NA,23,NA,4,NA,4,NA,NA
169,3,NA,23,NA,4,NA,4,NA,NA
170,3,NA,23,NA,4,NA,4,NA,NA
171,3,NA,23,NA,4,NA,4,NA,NA
172,3,NA,23,NA,4,NA,4,NA,NA
173,3,NA,23,NA,4,NA,4,NA,NA
174,3,NA,23,NA,4,NA,4,NA,NA
175,3,NA,23,NA,4,NA,4,NA,NA
176,3,NA,23,NA,4,NA,4,NA,NA
177,3,NA,23,NA,4,NA,4,NA,NA
178,3,NA,23,NA,4,NA,4,NA,NA
179,3,NA,23,NA,4,NA,4,NA,NA
180,3,NA,23,NA,4,NA,4,NA,NA
181,3,NA,23,NA,4,NA,4,NA,NA
182,3,NA,23,NA,4,NA,4,NA,NA
183,3,NA,23,NA,4,NA,4,NA,NA
184,3,NA,23,NA,4,NA,4,NA,NA
185,3,NA,23,NA,4,NA,4,NA,NA
186,3,NA,23,NA,4,NA,4,NA,NA
187,3,NA,23,NA,4,NA,4,NA,NA
188,3,NA,23,NA,4,NA,4,NA,NA
189,3,NA,23,NA,4,NA,4,NA,NA
190,3,NA,23,NA,4,NA,4,NA,NA
191,3,NA,23,NA,4,NA,4,NA,NA
192,3,NA,23,NA,4,NA,4,NA,NA
193,3,NA,23,NA,4,NA,4,NA,NA
194,3,NA,23,NA,4,NA,4,NA,NA
195,3,NA,23,NA,4,NA,4,NA,NA
196,3,NA,23,NA,4,NA,4,NA,NA
197,3,NA,23,NA,4,NA,4,NA,NA
198,3,NA,23,NA,4,NA,4,NA,NA
199,3,NA,23,NA,4,NA,4,NA,NA
200,3,NA,34,NA,4,NA,4,NA,NA
201,3,NA,34,NA,4,NA,4,NA,NA
202,3,NA,34,NA,4,NA,4,NA,NA
203,3,NA,34,NA,4,NA,4,NA,NA
204,3,NA,34,NA,4,NA,4,NA,NA
205,3,NA,34,NA,4,NA,4,NA,NA
206,3,NA,34,NA,4,NA,4,NA,NA
207,3,NA,34,NA,4,NA,4,NA,NA
208,3,NA,34,NA,4,NA,4,NA,NA
209,3,NA,34,NA,4,NA,4,NA,NA
210,3,NA,34,NA,4,NA,4,NA,NA
211,3,NA,34,NA,4,NA,4,NA,NA
212,3,NA,34,NA,4,NA,4,NA,NA
213,3,NA,34,NA,4,NA,4,NA,NA
214,3,NA,34,NA,4,NA,4,NA,NA
215,3,NA,34,NA,4,NA,4,NA,NA
216,3,NA,34,NA,4,NA,4,NA,NA
217,3,NA,34,NA,4,NA,4,NA,NA
218,3,NA,34,NA,4,NA,4,NA,NA
219,3,NA,34,NA,4,NA,4,NA,NA
220,3,NA,34,NA,4,NA,4,NA,NA
221,3,NA,34,NA,4,NA,4,NA,NA
222,3,NA,34,NA,4,NA,4,NA,NA
223,3,NA,34,NA,4,NA,4,NA,NA
224,3,NA,34,NA,4,NA,4,NA,NA
225,3,NA,34,NA,4,NA,4,NA,NA
226,3,NA,34,NA,4,NA,4,NA,NA
227,3,NA,46,NA,4,NA,4,NA,NA
228,3,NA,46,NA,4,NA,4,NA,NA
229,3,NA,46,NA,4,NA,4,NA,NA
230,3,NA,46,NA,4,NA,4,NA,NA
231,3,NA,46,NA,4,NA,4,NA,NA
232,3,NA,46,NA,4,NA,4,NA,NA
233,3,NA,46,NA,4,NA,4,NA,NA
234,3,NA,46,NA,4,NA,4,NA,NA
235,3,NA,46,NA,4,NA,4,NA,NA
236,3,NA,46,NA,4,NA,4,NA,NA
237,3,NA,46,NA,4,NA,4,NA,NA
238,3,NA,46,NA,4,NA,4,NA,NA
239,3,NA,46,NA,4,NA,4,NA,NA
240,3,NA,46,NA,4,NA,4,NA,NA
241,3,NA,46,NA,4,NA,4,NA,NA
242,3,NA,46,NA,4,NA,4,NA,NA
243,3,NA,46,NA,4,NA,4,NA,NA
244,3,NA,46,NA,4,NA,4,NA,NA
245,3,NA,46,NA,4,NA,4,NA,NA
246,3,NA,46,NA,4,NA,4,NA,NA
247,3,NA,46,NA,4,NA,4,NA,NA
248,3,NA,46,NA,4,NA,4,NA,NA
249,3,NA,46,NA,4,NA,4,NA,NA
250,3,NA,46,NA,4,NA,4,NA,NA
251,3,NA,58,NA,4,NA,4,NA,NA
252,3,NA,58,NA,4,NA,4,NA,NA
253,3,NA,58,NA,4,NA,4,NA,NA
254,3,NA,58,NA,4,NA,4,NA,NA
255,3,NA,58,NA,4,NA,4,NA,NA
256,3,NA,58,NA,4,NA,4,NA,NA
257,3,NA,58,NA,4,NA,4,NA,NA
258,3,NA,58,NA,4,NA,4,NA,NA
259,3,NA,58,NA,4,NA,4,NA,NA
260,3,NA,58,NA,4,NA,4,NA,NA
261,3,NA,58,NA,4,NA,4,NA,NA
262,3,NA,58,NA,4,NA,4,NA,NA
263,3,NA,58,NA,4,NA,4,NA,NA
264,3,NA,58,NA,4,NA,4,NA,NA
265,3,NA,58,NA,4,NA,4,NA,NA
266,3,NA,58,NA,4,NA,4,NA,NA
267,3,NA,58,NA,4,NA,4,NA,NA
268,3,NA,58,NA,4,NA,4,NA,NA
269,3,NA,58,NA,4,NA,4,NA,NA
270,3,NA,58,NA,4,NA,4,NA,NA
271,3,NA,68,NA,4,NA,4,NA,NA
272,3,NA,68,NA,4,NA,4,NA,NA
273,3,NA,68,NA,4,NA,4,NA,NA
274,3,NA,68,NA,4,NA,4,NA,NA
275,3,NA,68,NA,4,NA,4,NA,NA
276,3,NA,68,NA,4,NA,4,NA,NA
277,3,NA,68,NA,4,NA,4,NA,NA
278,3,NA,68,NA,4,NA,4,NA,NA
279,3,NA,68,NA,4,NA,4,NA,NA
280,3,NA,68,NA,4,NA,4,NA,NA
281,3,NA,68,NA,4,NA,4,NA,NA
282,3,NA,68,NA,4,NA,4,NA,NA
283,3,NA,68,NA,4,NA,4,NA,NA
284,3,NA,68,NA,4,NA,4,NA,NA
285,3,NA,68,NA,4,NA,4,NA,NA
286,3,NA,68,NA,4,NA,4,NA,NA
287,3,NA,68,NA,4,NA,4,NA,NA
288,3,NA,68,NA,4,NA,4,NA,NA
289,3,NA,68,NA,4,NA,4,NA,NA
290,3,NA,68,NA,4,NA,4,NA,NA
291,3,NA,68,NA,4,NA,4,NA,NA
292,3,NA,68,NA,4,NA,4,NA,NA
293,3,NA,68,NA,4,NA,4,NA,NA
294,3,NA,68,NA,4,NA,4,NA,NA
295,3,NA,68,NA,4,NA,4,NA,NA
296,3,NA,68,NA,4,NA,4,NA,NA
297,3,NA,68,NA,4,NA,4,NA,NA
298,3,NA,68,NA,4,NA,4,NA,NA
299,3,NA,68,NA,4,NA,4,NA,NA
300,3,NA,68,NA,4,NA,4,NA,NA
301,3,NA,68,NA,4,NA,4,NA,NA
302,3,NA,68,NA,4,NA,4,NA,NA
303,3,NA,68,NA,4,NA,4,NA,NA
304,3,NA,68,NA,4,NA,4,NA,NA
305,3,NA,68,NA,4,NA,4,NA,NA
306,3,NA,68,NA,4,NA,4,NA,NA
307,3,NA,68,NA,4,NA,4,NA,NA
308,3,NA,68,NA,4,NA,4,NA,NA
309,3,NA,68,NA,4,NA,4,NA,NA
310,3,NA,80,NA,4,NA,4,NA,NA
311,3,NA,80,NA,4,NA,4,NA,NA
312,3,NA,80,NA,4,NA,4,NA,NA
313,3,NA,80,NA,4,NA,4,NA,NA
314,4,NA,80,NA,4,NA,4,NA,NA
315,4,NA,80,NA,4,NA,4,NA,NA
316,4,NA,80,NA,4,NA,4,NA,NA
317,4,NA,80,NA,4,NA,4,NA,NA
318,4,NA,80,NA,4,NA,4,NA,NA
319,4,NA,80,NA,4,NA,4,NA,NA
320,4,NA,80,NA,4,NA,4,NA,NA
321,4,NA,-1,NA,4,NA,3,NA,NA
322,4,NA,-1,NA,4,NA,3,NA,NA
323,4,NA,-1,NA,4,NA,3,NA,NA
324,4,NA,-1,NA,4,NA,3,NA,NA
325,4,NA,-1,NA,4,NA,3,NA,NA
326,4,NA,-1,NA,4,NA,3,NA,NA
327,4,NA,-1,NA,4,NA,3,NA,NA
328,4,NA,-1,NA,4,NA,3,NA,NA
329,4,NA,-1,NA,4,NA,3,NA,NA
330,4,NA,-1,NA,4,NA,3,NA,NA
331,4,NA,-1,NA,4,NA,3,NA,NA
332,4,NA,-1,NA,4,NA,3,NA,NA
333,4,NA,-1,NA,4,NA,3,NA,NA
334,4,NA,-1,NA,4,NA,3,NA,NA
335,4,NA,-1,NA,4,NA,3,NA,NA
336,4,NA,-1,NA,4,NA,3,NA,NA
337,4,NA,-1,NA,4,NA,3,NA,NA
338,4,NA,-1,NA,4,NA,3,NA,NA
339,4,NA,-1,NA,4,NA,3,NA,NA
340,4,NA,-1,NA,4,NA,3,NA,NA
341,4,NA,-1,NA,4,NA,3,NA,NA
342,4,NA,-1,NA,4,NA,3,NA,NA
343,4,NA,-1,NA,4,NA,3,NA,NA
344,4,NA,-1,NA,4,NA,3,NA,NA
345,4,NA,-1,NA,4,NA,3,NA,NA
346,4,NA,-1,NA,4,NA,3,NA,NA
347,4,NA,-1,NA,4,NA,3,NA,NA
348,4,NA,-1,NA,4,NA,3,NA,NA
349,4,NA,-1,NA,4,NA,3,NA,NA
350,4,NA,-1,NA,4,NA,3,NA,NA
351,4,NA,-1,NA,4,NA,3,NA,NA
352,4,NA,-1,NA,4,NA,3,NA,NA
353,4,NA,-1,NA,4,NA,3,NA,NA
354,4,NA,-1,NA,4,NA,3,NA,NA
355,4,NA,-1,NA,4,NA,3,NA,NA
356,4,NA,-1,NA,4,NA,3,NA,NA
357,4,NA,0,NA,4,NA,3,NA,NA
358,4,NA,0,NA,4,NA,3,NA,NA
359,4,NA,0,NA,4,NA,3,NA,NA
360,4,NA,0,NA,4,NA,3,NA,NA
361,4,NA,0,NA,4,NA,3,NA,NA
362,4,NA,0,NA,4,NA,3,NA,NA
363,4,NA,0,NA,4,NA,3,NA,NA
364,4,NA,0,NA,4,NA,3,NA,NA
365,4,NA,0,NA,4,NA,3,NA,NA
366,4,NA,0,NA,4,NA,3,NA,NA
367,4,NA,0,NA,4,NA,3,NA,NA
368,4,NA,0,NA,4,NA,3,NA,NA
369,4,NA,0,NA,4,NA,3,NA,NA
370,4,NA,0,NA,4,NA,3,NA,NA
371,4,NA,0,NA,4,NA,3,NA,NA
372,4,NA,0,NA,4,NA,3,NA,NA
373,4,NA,0,NA,4,NA,3,NA,NA
374,4,NA,0,NA,4,NA,3,NA,NA
375,4,NA,0,NA,4,NA,3,NA,NA
376,4,NA,0,NA,4,NA,3,NA,NA
377,4,NA,0,NA,4,NA,3,NA,NA
378,4,NA,0,NA,4,NA,3,NA,NA
379,4,NA,0,NA,4,NA,3,NA,NA
380,4,NA,0,NA,4,NA,3,NA,NA
381,4,NA,0,NA,4,NA,3,NA,NA
382,4,NA,0,NA,4,NA,3,NA,NA
383,4,NA,0,NA,4,NA,3,NA,NA
384,4,NA,0,NA,4,NA,3,NA,NA
385,4,NA,0,NA,4,NA,3,NA,NA
386,4,NA,0,NA,4,NA,3,NA,NA
387,4,NA,0,NA,4,NA,3,NA,NA
388,4,NA,0,NA,4,NA,3,NA,NA
389,4,NA,0,NA,4,NA,3,NA,NA
390,4,NA,0,NA,4,NA,3,NA,NA
391,4,NA,0,NA,4,NA,3,NA,NA
392,4,NA,0,NA,4,NA,3,NA,NA
393,4,NA,0,NA,4,NA,3,NA,NA
394,4,NA,0,NA,4,NA,3,NA,NA
395,4,NA,0,NA,4,NA,3,NA,NA
396,4,NA,0,NA,4,NA,3,NA,NA
397,4,NA,0,NA,4,NA,3,NA,NA
398,4,NA,0,NA,4,NA,3,NA,NA
399,4,NA,0,NA,4,NA,3,NA,NA
400,4,NA,0,NA,4,NA,3,NA,NA
401,4,NA,0,NA,4,NA,3,NA,NA
402,4,NA,0,NA,4,NA,3,NA,NA
403,4,NA,0,NA,4,NA,3,NA,NA
404,4,NA,0,NA,4,NA,3,NA,NA
405,4,NA,0,NA,4,NA,3,NA,NA
406,4,NA,0,NA,4,NA,3,NA,NA
407,4,NA,0,NA,4,NA,3,NA,NA
408,4,NA,0,NA,4,NA,3,NA,NA
409,4,NA,0,NA,4,NA,3,NA,NA
410,4,NA,0,NA,4,NA,3,NA,NA
411,4,NA,0,NA,4,NA,3,NA,NA
412,9,NA,0,NA,4,NA,3,NA,NA
413,9,NA,0,NA,4,NA,3,NA,NA
414,9,NA,0,NA,4,NA,3,NA,NA
415,9,NA,0,NA,4,NA,3,NA,NA
416,9,NA,0,NA,4,NA,3,NA,NA
417,9,NA,0,NA,4,NA,3,NA,NA
418,9,NA,0,NA,4,NA,3,NA,NA
419,9,NA,0,NA,4,NA,3,NA,NA
420,9,NA,0,NA,4,NA,3,NA,NA
421,9,NA,0,NA,4,NA,3,NA,NA
422,9,NA,0,NA,4,NA,3,NA,NA
423,9,NA,0,NA,4,NA,3,NA,NA
424,9,NA,0,NA,4,NA,3,NA,NA
425,9,NA,0,NA,4,NA,3,NA,NA
426,9,NA,0,NA,4,NA,3,NA,NA
427,9,NA,0,NA,4,NA,3,NA,NA
428,9,NA,0,NA,4,NA,3,NA,NA
429,9,NA,0,NA,4,NA,3,NA,NA
430,9,NA,0,NA,4,NA,3,NA,NA
431,9,NA,0,NA,4,NA,3,NA,NA
432,9,NA,0,NA,4,NA,3,NA,NA
433,9,NA,0,NA,4,NA,3,NA,NA
434,9,NA,0,NA,4,NA,3,NA,NA
435,9,NA,0,NA,4,NA,3,NA,NA
436,9,NA,0,NA,4,NA,3,NA,NA
437,9,NA,0,NA,4,NA,3,NA,NA
438,9,NA,0,NA,4,NA,3,NA,NA
439,9,NA,0,NA,4,NA,3,NA,NA
440,9,NA,0,NA,4,NA,3,NA,NA
441,9,NA,0,NA,4,NA,3,NA,NA
442,9,NA,0,NA,4,NA,3,NA,NA
443,9,NA,0,NA,4,NA,3,NA,NA
444,9,NA,0,NA,4,NA,3,NA,NA
445,9,NA,0,NA,4,NA,3,NA,NA
446,9,NA,0,NA,4,NA,3,NA,NA
447,9,NA,0,NA,4,NA,3,NA,NA
448,9,NA,0,NA,4,NA,3,NA,NA
449,9,NA,0,NA,4,NA,3,NA,NA
450,9,NA,0,NA,4,NA,3,NA,NA
451,9,NA,0,NA,4,NA,3,NA,NA
452,9,NA,0,NA,4,NA,3,NA,NA
453,9,NA,0,NA,4,NA,3,NA,NA
454,9,NA,0,NA,4,NA,3,NA,NA
455,9,NA,0,NA,4,NA,3,NA,NA
456,9,NA,0,NA,4,NA,3,NA,NA
457,9,NA,0,NA,4,NA,3,NA,NA
458,9,NA,0,NA,4,NA,3,NA,NA
459,9,NA,0,NA,4,NA,3,NA,NA
460,9,NA,0,NA,4,NA,3,NA,NA
461,9,NA,0,NA,4,NA,3,NA,NA
462,9,NA,0,NA,4,NA,3,NA,NA
463,9,NA,0,NA,4,NA,3,NA,NA
464,9,NA,0,NA,4,NA,3,NA,NA
465,9,NA,0,NA,4,NA,3,NA,NA
466,9,NA,0,NA,4,NA,3,NA,NA
467,9,NA,0,NA,4,NA,3,NA,NA
468,9,NA,0,NA,4,NA,3,NA,NA
469,9,NA,0,NA,4,NA,3,NA,NA
470,9,NA,0,NA,4,NA,3,NA,NA
471,9,NA,0,NA,4,NA,3,NA,NA
472,9,NA,0,NA,4,NA,3,NA,NA
473,9,NA,0,NA,4,NA,3,NA,NA
474,9,NA,0,NA,4,NA,3,NA,NA
475,9,NA,0,NA,4,NA,3,NA,NA
476,9,NA,0,NA,4,NA,3,NA,NA
477,9,NA,0,NA,4,NA,3,NA,NA
478,9,NA,0,NA,4,NA,3,NA,NA
479,9,NA,0,NA,4,NA,3,NA,NA
480,9,NA,0,NA,4,NA,3,NA,NA
481,9,NA,0,NA,4,NA,3,NA,NA
482,9,NA,0,NA,4,NA,3,NA,NA
483,9,NA,0,NA,4,NA,3,NA,NA
484,9,NA,0,NA,4,NA,3,NA,NA
485,9,NA,0,NA,4,NA,3,NA,NA
486,9,NA,0,NA,4,NA,3,NA,NA
487,9,NA,0,NA,4,NA,3,NA,NA
488,9,NA,0,NA,4,NA,3,NA,NA
489,9,NA,0,NA,4,NA,3,NA,NA
490,9,NA,0,NA,4,NA,3,NA,NA
491,9,NA,0,NA,4,NA,3,NA,NA
492,9,NA,0,NA,4,NA,3,NA,NA
493,9,NA,0,NA,4,NA,3,NA,NA
494,9,NA,0,NA,4,NA,3,NA,NA
495,9,NA,0,NA,4,NA,3,NA,NA
496,9,NA,0,NA,4,NA,3,NA,NA
497,9,NA,0,NA,4,NA,3,NA,NA
498,9,NA,0,NA,4,NA,3,NA,NA
499,9,NA,0,NA,4,NA,3,NA,NA
500,9,NA,0,NA,4,NA,3,NA,NA
501,9,NA,0,NA,4,NA,3,NA,NA
502,9,NA,0,NA,4,NA,3,NA,NA
503,9,NA,0,NA,4,NA,3,NA,NA
504,9,NA,0,NA,4,NA,3,NA,NA
505,9,NA,0,NA,4,NA,3,NA,NA
506,9,NA,0,NA,4,NA,3,NA,NA
507,9,NA,0,NA,4,NA,3,NA,NA
508,9,NA,0,NA,4,NA,3,NA,NA
509,9,NA,0,NA,4,NA,3,NA,NA
510,9,NA,0,NA,4,NA,3,NA,NA
511,9,NA,0,NA,4,NA,3,NA,NA
512,9,NA,0,NA,4,NA,3,NA,NA
513,9,NA,0,NA,4,NA,3,NA,NA
514,9,NA,0,NA,4,NA,3,NA,NA
515,9,NA,0,NA,4,NA,3,NA,NA
516,9,NA,0,NA,4,NA,3,NA,NA
517,9,NA,0,NA,4,NA,3,NA,NA
518,9,NA,0,NA,4,NA,3,NA,NA
519,9,NA,0,NA,4,NA,3,NA,NA
520,9,NA,0,NA,4,NA,3,NA,NA
521,9,NA,0,NA,4,NA,3,NA,NA
522,9,NA,0,NA,4,NA,3,NA,NA
523,9,NA,0,NA,4,NA,3,NA,NA
524,9,NA,0,NA,4,NA,3,NA,NA
525,9,NA,0,NA,4,NA,3,NA,NA
526,9,NA,0,NA,4,NA,3,NA,NA
527,9,NA,0,NA,4,NA,3,NA,NA
528,9,NA,0,NA,4,NA,3,NA,NA
529,9,NA,0,NA,4,NA,3,NA,NA
530,9,NA,0,NA,4,NA,3,NA,NA
531,9,NA,0,NA,4,NA,3,NA,NA
532,9,NA,0,NA,4,NA,3,NA,NA
533,9,NA,0,NA,4,NA,3,NA,NA
534,9,NA,0,NA,4,NA,3,NA,NA
535,9,NA,0,NA,4,NA,3,NA,NA
536,9,NA,0,NA,4,NA,3,NA,NA
537,9,NA,0,NA,4,NA,3,NA,NA
538,9,NA,0,NA,4,NA,3,NA,NA
539,9,NA,0,NA,4,NA,3,NA,NA
540,9,NA,0,NA,4,NA,3,NA,NA
541,9,NA,0,NA,4,NA,3,NA,NA
