Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Dreamland,P1:JigglyPuff_Green,3,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
1710,2,NA,60,NA,3,NA,4,NA,NA
1711,2,NA,60,NA,3,NA,4,NA,NA
1712,2,NA,60,NA,3,NA,4,NA,NA
1713,2,NA,60,NA,3,NA,4,NA,NA
1714,2,NA,60,NA,3,NA,4,NA,NA
1715,2,NA,60,NA,3,NA,4,NA,NA
1716,2,NA,60,NA,3,NA,4,NA,NA
1717,2,NA,60,NA,3,NA,4,NA,NA
1718,2,NA,60,NA,3,NA,4,NA,NA
1719,2,NA,60,NA,3,NA,4,NA,NA
1720,2,NA,60,NA,3,NA,4,NA,NA
1721,2,NA,60,NA,3,NA,4,NA,NA
1722,2,NA,60,NA,3,NA,4,NA,NA
1723,2,NA,60,NA,3,NA,4,NA,NA
1724,2,NA,60,NA,3,NA,4,NA,NA
1725,2,NA,60,NA,3,NA,4,NA,NA
1726,2,NA,60,NA,3,NA,4,NA,NA
1727,2,NA,60,NA,3,NA,4,NA,NA
1728,2,NA,72,NA,3,NA,4,NA,NA
1729,2,NA,72,NA,3,NA,4,NA,NA
1730,2,NA,72,NA,3,NA,4,NA,NA
1731,2,NA,72,NA,3,NA,4,NA,NA
1732,2,NA,72,NA,3,NA,4,NA,NA
1733,2,NA,72,NA,3,NA,4,NA,NA
1734,2,NA,72,NA,3,NA,4,NA,NA
1735,2,NA,72,NA,3,NA,4,NA,NA
1736,2,NA,72,NA,3,NA,4,NA,NA
1737,2,NA,72,NA,3,NA,4,NA,NA
1738,2,NA,72,NA,3,NA,4,NA,NA
1739,2,NA,72,NA,3,NA,4,NA,NA
1740,2,NA,72,NA,3,NA,4,NA,NA
1741,2,NA,72,NA,3,NA,4,NA,NA
1742,2,NA,72,NA,3,NA,4,NA,NA
1743,2,NA,72,NA,3,NA,4,NA,NA
1744,2,NA,72,NA,3,NA,4,NA,NA
1745,2,NA,72,NA,3,NA,4,NA,NA
1746,2,NA,72,NA,3,NA,4,NA,NA
1747,2,NA,72,NA,3,NA,4,NA,NA
1748,2,NA,72,NA,3,NA,4,NA,NA
1749,2,NA,72,NA,3,NA,4,NA,NA
1750,2,NA,72,NA,3,NA,4,NA,NA
1751,2,NA,72,NA,3,NA,4,NA,NA
1752,2,NA,72,NA,3,NA,4,NA,NA
1753,2,NA,72,NA,3,NA,4,NA,NA
1754,2,NA,72,NA,3,NA,4,NA,NA
1755,2,NA,72,NA,3,NA,4,NA,NA
1756,2,NA,72,NA,3,NA,4,NA,NA
1757,2,NA,72,NA,3,NA,4,NA,NA
1758,2,NA,72,NA,3,NA,4,NA,NA
1759,2,NA,72,NA,3,NA,4,NA,NA
1760,2,NA,72,NA,3,NA,4,NA,NA
1761,2,NA,72,NA,3,NA,4,NA,NA
1762,2,NA,72,NA,3,NA,4,NA,NA
1763,2,NA,72,NA,3,NA,4,NA,NA
1764,2,NA,72,NA,3,NA,4,NA,NA
1765,2,NA,72,NA,3,NA,4,NA,NA
1766,2,NA,72,NA,3,NA,4,NA,NA
1767,2,NA,72,NA,3,NA,4,NA,NA
1768,2,NA,72,NA,3,NA,4,NA,NA
1769,2,NA,72,NA,3,NA,4,NA,NA
1770,2,NA,72,NA,3,NA,4,NA,NA
1771,2,NA,72,NA,3,NA,4,NA,NA
1772,2,NA,72,NA,3,NA,4,NA,NA
1773,2,NA,72,NA,3,NA,4,NA,NA
1774,2,NA,72,NA,3,NA,4,NA,NA
1775,2,NA,72,NA,3,NA,4,NA,NA
1776,2,NA,72,NA,3,NA,4,NA,NA
1777,2,NA,81,NA,3,NA,4,NA,NA
1778,2,NA,81,NA,3,NA,4,NA,NA
1779,2,NA,81,NA,3,NA,4,NA,NA
1780,2,NA,81,NA,3,NA,4,NA,NA
1781,2,NA,81,NA,3,NA,4,NA,NA
1782,2,NA,81,NA,3,NA,4,NA,NA
1783,2,NA,81,NA,3,NA,4,NA,NA
1784,2,NA,81,NA,3,NA,4,NA,NA
1785,2,NA,81,NA,3,NA,4,NA,NA
1786,2,NA,81,NA,3,NA,4,NA,NA
1787,2,NA,81,NA,3,NA,4,NA,NA
1788,2,NA,81,NA,3,NA,4,NA,NA
1789,2,NA,81,NA,3,NA,4,NA,NA
1790,2,NA,81,NA,3,NA,4,NA,NA
1791,2,NA,81,NA,3,NA,4,NA,NA
1792,2,NA,81,NA,3,NA,4,NA,NA
1793,2,NA,81,NA,3,NA,4,NA,NA
1794,2,NA,81,NA,3,NA,4,NA,NA
1795,2,NA,81,NA,3,NA,4,NA,NA
1796,2,NA,81,NA,3,NA,4,NA,NA
1797,2,NA,81,NA,3,NA,4,NA,NA
1798,2,NA,81,NA,3,NA,4,NA,NA
1799,2,NA,81,NA,3,NA,4,NA,NA
1800,2,NA,81,NA,3,NA,4,NA,NA
1801,2,NA,81,NA,3,NA,4,NA,NA
1802,2,NA,81,NA,3,NA,4,NA,NA
1803,2,NA,81,NA,3,NA,4,NA,NA
1804,2,NA,81,NA,3,NA,4,NA,NA
1805,2,NA,81,NA,3,NA,4,NA,NA
1806,2,NA,81,NA,3,NA,4,NA,NA
1807,2,NA,81,NA,3,NA,4,NA,NA
1808,2,NA,81,NA,3,NA,4,NA,NA
1809,2,NA,81,NA,3,NA,4,NA,NA
1810,2,NA,81,NA,3,NA,4,NA,NA
1811,2,NA,81,NA,3,NA,4,NA,NA
1812,2,NA,81,NA,3,NA,4,NA,NA
1813,2,NA,81,NA,3,NA,4,NA,NA
1814,2,NA,81,NA,3,NA,4,NA,NA
1815,2,NA,81,NA,3,NA,4,NA,NA
1816,2,NA,81,NA,3,NA,4,NA,NA
1817,2,NA,81,NA,3,NA,4,NA,NA
1818,2,NA,81,NA,3,NA,4,NA,NA
1819,2,NA,81,NA,3,NA,4,NA,NA
1820,2,NA,81,NA,3,NA,4,NA,NA
1821,2,NA,81,NA,3,NA,4,NA,NA
1822,2,NA,81,NA,3,NA,4,NA,NA
1823,2,NA,81,NA,3,NA,4,NA,NA
1824,2,NA,81,NA,3,NA,4,NA,NA
1825,2,NA,81,NA,3,NA,4,NA,NA
1826,2,NA,81,NA,3,NA,4,NA,NA
1827,2,NA,81,NA,3,NA,4,NA,NA
1828,2,NA,81,NA,3,NA,4,NA,NA
1829,2,NA,81,NA,3,NA,4,NA,NA
1830,2,NA,81,NA,3,NA,4,NA,NA
1831,2,NA,81,NA,3,NA,4,NA,NA
1832,2,NA,81,NA,3,NA,4,NA,NA
1833,2,NA,81,NA,3,NA,4,NA,NA
1834,2,NA,81,NA,3,NA,4,NA,NA
1835,2,NA,81,NA,3,NA,4,NA,NA
1836,2,NA,81,NA,3,NA,4,NA,NA
1837,2,NA,81,NA,3,NA,4,NA,NA
1838,2,NA,81,NA,3,NA,4,NA,NA
1839,2,NA,81,NA,3,NA,4,NA,NA
1840,2,NA,81,NA,3,NA,4,NA,NA
1841,2,NA,81,NA,3,NA,4,NA,NA
1842,2,NA,81,NA,3,NA,4,NA,NA
1843,2,NA,81,NA,3,NA,4,NA,NA
1844,2,NA,81,NA,3,NA,4,NA,NA
1845,2,NA,81,NA,3,NA,4,NA,NA
1846,2,NA,81,NA,3,NA,4,NA,NA
1847,2,NA,81,NA,3,NA,4,NA,NA
1848,2,NA,81,NA,3,NA,4,NA,NA
1849,2,NA,81,NA,3,NA,4,NA,NA
1850,2,NA,81,NA,3,NA,4,NA,NA
1851,2,NA,81,NA,3,NA,4,NA,NA
1852,2,NA,81,NA,3,NA,4,NA,NA
1853,2,NA,81,NA,3,NA,4,NA,NA
1854,2,NA,81,NA,3,NA,4,NA,NA
1855,2,NA,81,NA,3,NA,4,NA,NA
1856,2,NA,81,NA,3,NA,4,NA,NA
1857,2,NA,81,NA,3,NA,4,NA,NA
1858,2,NA,81,NA,3,NA,4,NA,NA
1859,2,NA,81,NA,3,NA,4,NA,NA
1860,2,NA,81,NA,3,NA,4,NA,NA
1861,2,NA,81,NA,3,NA,4,NA,NA
1862,2,NA,81,NA,3,NA,4,NA,NA
1863,2,NA,-1,NA,3,NA,3,NA,NA
1864,2,NA,-1,NA,3,NA,3,NA,NA
1865,2,NA,-1,NA,3,NA,3,NA,NA
1866,2,NA,-1,NA,3,NA,3,NA,NA
1867,2,NA,-1,NA,3,NA,3,NA,NA
1868,2,NA,-1,NA,3,NA,3,NA,NA
1869,2,NA,-1,NA,3,NA,3,NA,NA
1870,2,NA,-1,NA,3,NA,3,NA,NA
1871,2,NA,-1,NA,3,NA,3,NA,NA
1872,2,NA,-1,NA,3,NA,3,NA,NA
1873,2,NA,-1,NA,3,NA,3,NA,NA
1874,2,NA,-1,NA,3,NA,3,NA,NA
1875,2,NA,-1,NA,3,NA,3,NA,NA
1876,2,NA,-1,NA,3,NA,3,NA,NA
1877,2,NA,-1,NA,3,NA,3,NA,NA
1878,2,NA,-1,NA,3,NA,3,NA,NA
1879,2,NA,-1,NA,3,NA,3,NA,NA
1880,2,NA,-1,NA,3,NA,3,NA,NA
1881,2,NA,-1,NA,3,NA,3,NA,NA
1882,2,NA,-1,NA,3,NA,3,NA,NA
1883,2,NA,-1,NA,3,NA,3,NA,NA
1884,2,NA,-1,NA,3,NA,3,NA,NA
1885,2,NA,-1,NA,3,NA,3,NA,NA
1886,2,NA,-1,NA,3,NA,3,NA,NA
1887,2,NA,-1,NA,3,NA,3,NA,NA
1888,2,NA,-1,NA,3,NA,3,NA,NA
1889,2,NA,-1,NA,3,NA,3,NA,NA
1890,2,NA,-1,NA,3,NA,3,NA,NA
1891,2,NA,-1,NA,3,NA,3,NA,NA
1892,2,NA,-1,NA,3,NA,3,NA,NA
1893,2,NA,-1,NA,3,NA,3,NA,NA
1894,2,NA,-1,NA,3,NA,3,NA,NA
1895,2,NA,-1,NA,3,NA,3,NA,NA
1896,2,NA,-1,NA,3,NA,3,NA,NA
1897,2,NA,-1,NA,3,NA,3,NA,NA
1898,2,NA,-1,NA,3,NA,3,NA,NA
1899,2,NA,0,NA,3,NA,3,NA,NA
1900,2,NA,0,NA,3,NA,3,NA,NA
1901,2,NA,0,NA,3,NA,3,NA,NA
1902,2,NA,0,NA,3,NA,3,NA,NA
1903,2,NA,0,NA,3,NA,3,NA,NA
1904,2,NA,0,NA,3,NA,3,NA,NA
1905,2,NA,0,NA,3,NA,3,NA,NA
1906,2,NA,0,NA,3,NA,3,NA,NA
1907,2,NA,0,NA,3,NA,3,NA,NA
1908,2,NA,0,NA,3,NA,3,NA,NA
1909,2,NA,0,NA,3,NA,3,NA,NA
1910,2,NA,0,NA,3,NA,3,NA,NA
1911,2,NA,0,NA,3,NA,3,NA,NA
1912,2,NA,0,NA,3,NA,3,NA,NA
1913,2,NA,0,NA,3,NA,3,NA,NA
1914,2,NA,0,NA,3,NA,3,NA,NA
1915,2,NA,0,NA,3,NA,3,NA,NA
1916,2,NA,0,NA,3,NA,3,NA,NA
1917,2,NA,0,NA,3,NA,3,NA,NA
1918,2,NA,0,NA,3,NA,3,NA,NA
1919,2,NA,0,NA,3,NA,3,NA,NA
1920,2,NA,0,NA,3,NA,3,NA,NA
1921,2,NA,0,NA,3,NA,3,NA,NA
1922,2,NA,0,NA,3,NA,3,NA,NA
1923,2,NA,0,NA,3,NA,3,NA,NA
1924,2,NA,0,NA,3,NA,3,NA,NA
1925,2,NA,0,NA,3,NA,3,NA,NA
1926,2,NA,0,NA,3,NA,3,NA,NA
1927,2,NA,0,NA,3,NA,3,NA,NA
1928,2,NA,0,NA,3,NA,3,NA,NA
1929,2,NA,0,NA,3,NA,3,NA,NA
1930,2,NA,0,NA,3,NA,3,NA,NA
1931,2,NA,0,NA,3,NA,3,NA,NA
1932,2,NA,0,NA,3,NA,3,NA,NA
1933,2,NA,0,NA,3,NA,3,NA,NA
1934,2,NA,0,NA,3,NA,3,NA,NA
1935,2,NA,0,NA,3,NA,3,NA,NA
1936,2,NA,0,NA,3,NA,3,NA,NA
1937,2,NA,0,NA,3,NA,3,NA,NA
1938,2,NA,0,NA,3,NA,3,NA,NA
1939,2,NA,0,NA,3,NA,3,NA,NA
1940,2,NA,0,NA,3,NA,3,NA,NA
1941,2,NA,0,NA,3,NA,3,NA,NA
1942,2,NA,0,NA,3,NA,3,NA,NA
1943,2,NA,0,NA,3,NA,3,NA,NA
1944,2,NA,0,NA,3,NA,3,NA,NA
1945,2,NA,0,NA,3,NA,3,NA,NA
1946,2,NA,0,NA,3,NA,3,NA,NA
1947,2,NA,0,NA,3,NA,3,NA,NA
1948,2,NA,0,NA,3,NA,3,NA,NA
1949,2,NA,0,NA,3,NA,3,NA,NA
1950,2,NA,0,NA,3,NA,3,NA,NA
1951,2,NA,0,NA,3,NA,3,NA,NA
1952,2,NA,0,NA,3,NA,3,NA,NA
1953,2,NA,0,NA,3,NA,3,NA,NA
1954,2,NA,0,NA,3,NA,3,NA,NA
1955,2,NA,0,NA,3,NA,3,NA,NA
1956,2,NA,0,NA,3,NA,3,NA,NA
1957,2,NA,0,NA,3,NA,3,NA,NA
1958,2,NA,0,NA,3,NA,3,NA,NA
1959,2,NA,0,NA,3,NA,3,NA,NA
1960,2,NA,0,NA,3,NA,3,NA,NA
1961,2,NA,0,NA,3,NA,3,NA,NA
1962,2,NA,0,NA,3,NA,3,NA,NA
1963,2,NA,0,NA,3,NA,3,NA,NA
1964,2,NA,0,NA,3,NA,3,NA,NA
1965,2,NA,0,NA,3,NA,3,NA,NA
1966,2,NA,0,NA,3,NA,3,NA,NA
1967,2,NA,0,NA,3,NA,3,NA,NA
1968,2,NA,0,NA,3,NA,3,NA,NA
1969,2,NA,0,NA,3,NA,3,NA,NA
1970,2,NA,0,NA,3,NA,3,NA,NA
1971,2,NA,0,NA,3,NA,3,NA,NA
1972,2,NA,0,NA,3,NA,3,NA,NA
1973,2,NA,0,NA,3,NA,3,NA,NA
1974,2,NA,0,NA,3,NA,3,NA,NA
1975,2,NA,0,NA,3,NA,3,NA,NA
1976,2,NA,0,NA,3,NA,3,NA,NA
1977,2,NA,0,NA,3,NA,3,NA,NA
1978,2,NA,0,NA,3,NA,3,NA,NA
1979,2,NA,0,NA,3,NA,3,NA,NA
1980,2,NA,0,NA,3,NA,3,NA,NA
1981,17,NA,0,NA,3,NA,3,NA,NA
1982,17,NA,0,NA,3,NA,3,NA,NA
1983,17,NA,0,NA,3,NA,3,NA,NA
1984,17,NA,0,NA,3,NA,3,NA,NA
1985,17,NA,0,NA,3,NA,3,NA,NA
1986,17,NA,0,NA,3,NA,3,NA,NA
1987,17,NA,0,NA,3,NA,3,NA,NA
1988,17,NA,0,NA,3,NA,3,NA,NA
1989,17,NA,0,NA,3,NA,3,NA,NA
1990,17,NA,0,NA,3,NA,3,NA,NA
1991,17,NA,0,NA,3,NA,3,NA,NA
1992,17,NA,0,NA,3,NA,3,NA,NA
1993,17,NA,0,NA,3,NA,3,NA,NA
1994,17,NA,0,NA,3,NA,3,NA,NA
1995,17,NA,0,NA,3,NA,3,NA,NA
1996,17,NA,0,NA,3,NA,3,NA,NA
1997,17,NA,0,NA,3,NA,3,NA,NA
1998,17,NA,0,NA,3,NA,3,NA,NA
1999,17,NA,0,NA,3,NA,3,NA,NA
2000,17,NA,0,NA,3,NA,3,NA,NA
2001,17,NA,0,NA,3,NA,3,NA,NA
2002,17,NA,0,NA,3,NA,3,NA,NA
2003,17,NA,0,NA,3,NA,3,NA,NA
2004,17,NA,0,NA,3,NA,3,NA,NA
2005,17,NA,0,NA,3,NA,3,NA,NA
2006,17,NA,0,NA,3,NA,3,NA,NA
2007,17,NA,0,NA,3,NA,3,NA,NA
2008,17,NA,0,NA,3,NA,3,NA,NA
2009,17,NA,0,NA,3,NA,3,NA,NA
2010,17,NA,0,NA,3,NA,3,NA,NA
2011,17,NA,0,NA,3,NA,3,NA,NA
2012,17,NA,0,NA,3,NA,3,NA,NA
2013,17,NA,0,NA,3,NA,3,NA,NA
2014,17,NA,0,NA,3,NA,3,NA,NA
2015,17,NA,0,NA,3,NA,3,NA,NA
2016,17,NA,0,NA,3,NA,3,NA,NA
2017,17,NA,0,NA,3,NA,3,NA,NA
2018,17,NA,0,NA,3,NA,3,NA,NA
2019,17,NA,0,NA,3,NA,3,NA,NA
2020,17,NA,0,NA,3,NA,3,NA,NA
2021,17,NA,0,NA,3,NA,3,NA,NA
2022,17,NA,0,NA,3,NA,3,NA,NA
2023,17,NA,0,NA,3,NA,3,NA,NA
2024,17,NA,0,NA,3,NA,3,NA,NA
2025,17,NA,0,NA,3,NA,3,NA,NA
2026,17,NA,0,NA,3,NA,3,NA,NA
2027,17,NA,0,NA,3,NA,3,NA,NA
2028,17,NA,0,NA,3,NA,3,NA,NA
2029,17,NA,0,NA,3,NA,3,NA,NA
2030,17,NA,0,NA,3,NA,3,NA,NA
2031,17,NA,0,NA,3,NA,3,NA,NA
2032,17,NA,9,NA,3,NA,3,NA,NA
2033,17,NA,9,NA,3,NA,3,NA,NA
2034,17,NA,9,NA,3,NA,3,NA,NA
2035,17,NA,9,NA,3,NA,3,NA,NA
2036,17,NA,9,NA,3,NA,3,NA,NA
2037,17,NA,9,NA,3,NA,3,NA,NA
2038,17,NA,9,NA,3,NA,3,NA,NA
2039,17,NA,9,NA,3,NA,3,NA,NA
2040,17,NA,9,NA,3,NA,3,NA,NA
2041,17,NA,9,NA,3,NA,3,NA,NA
2042,17,NA,9,NA,3,NA,3,NA,NA
2043,17,NA,9,NA,3,NA,3,NA,NA
2044,17,NA,9,NA,3,NA,3,NA,NA
2045,17,NA,9,NA,3,NA,3,NA,NA
2046,17,NA,9,NA,3,NA,3,NA,NA
2047,17,NA,9,NA,3,NA,3,NA,NA
2048,17,NA,9,NA,3,NA,3,NA,NA
2049,17,NA,9,NA,3,NA,3,NA,NA
2050,17,NA,9,NA,3,NA,3,NA,NA
2051,17,NA,9,NA,3,NA,3,NA,NA
2052,17,NA,9,NA,3,NA,3,NA,NA
2053,17,NA,9,NA,3,NA,3,NA,NA
2054,17,NA,9,NA,3,NA,3,NA,NA
2055,17,NA,9,NA,3,NA,3,NA,NA
2056,17,NA,9,NA,3,NA,3,NA,NA
2057,17,NA,9,NA,3,NA,3,NA,NA
2058,17,NA,9,NA,3,NA,3,NA,NA
2059,17,NA,9,NA,3,NA,3,NA,NA
2060,17,NA,9,NA,3,NA,3,NA,NA
2061,17,NA,9,NA,3,NA,3,NA,NA
2062,17,NA,9,NA,3,NA,3,NA,NA
2063,17,NA,9,NA,3,NA,3,NA,NA
2064,17,NA,9,NA,3,NA,3,NA,NA
2065,22,NA,9,NA,3,NA,3,NA,NA
2066,22,NA,9,NA,3,NA,3,NA,NA
2067,22,NA,9,NA,3,NA,3,NA,NA
2068,22,NA,9,NA,3,NA,3,NA,NA
2069,22,NA,9,NA,3,NA,3,NA,NA
2070,22,NA,9,NA,3,NA,3,NA,NA
2071,22,NA,9,NA,3,NA,3,NA,NA
2072,22,NA,9,NA,3,NA,3,NA,NA
2073,22,NA,9,NA,3,NA,3,NA,NA
2074,22,NA,9,NA,3,NA,3,NA,NA
2075,22,NA,9,NA,3,NA,3,NA,NA
2076,22,NA,9,NA,3,NA,3,NA,NA
2077,22,NA,9,NA,3,NA,3,NA,NA
2078,22,NA,9,NA,3,NA,3,NA,NA
2079,22,NA,9,NA,3,NA,3,NA,NA
2080,22,NA,9,NA,3,NA,3,NA,NA
2081,22,NA,9,NA,3,NA,3,NA,NA
2082,22,NA,9,NA,3,NA,3,NA,NA
2083,22,NA,9,NA,3,NA,3,NA,NA
2084,22,NA,9,NA,3,NA,3,NA,NA
2085,22,NA,9,NA,3,NA,3,NA,NA
2086,22,NA,9,NA,3,NA,3,NA,NA
2087,22,NA,9,NA,3,NA,3,NA,NA
2088,22,NA,9,NA,3,NA,3,NA,NA
2089,22,NA,9,NA,3,NA,3,NA,NA
2090,22,NA,9,NA,3,NA,3,NA,NA
2091,22,NA,9,NA,3,NA,3,NA,NA
2092,22,NA,9,NA,3,NA,3,NA,NA
2093,22,NA,9,NA,3,NA,3,NA,NA
2094,22,NA,9,NA,3,NA,3,NA,NA
2095,22,NA,9,NA,3,NA,3,NA,NA
2096,22,NA,9,NA,3,NA,3,NA,NA
2097,22,NA,9,NA,3,NA,3,NA,NA
2098,22,NA,9,NA,3,NA,3,NA,NA
2099,22,NA,9,NA,3,NA,3,NA,NA
2100,22,NA,9,NA,3,NA,3,NA,NA
2101,22,NA,9,NA,3,NA,3,NA,NA
2102,22,NA,9,NA,3,NA,3,NA,NA
2103,22,NA,9,NA,3,NA,3,NA,NA
2104,22,NA,9,NA,3,NA,3,NA,NA
2105,22,NA,9,NA,3,NA,3,NA,NA
2106,22,NA,9,NA,3,NA,3,NA,NA
2107,22,NA,9,NA,3,NA,3,NA,NA
2108,22,NA,9,NA,3,NA,3,NA,NA
2109,22,NA,9,NA,3,NA,3,NA,NA
2110,22,NA,9,NA,3,NA,3,NA,NA
2111,22,NA,9,NA,3,NA,3,NA,NA
2112,22,NA,9,NA,3,NA,3,NA,NA
2113,22,NA,9,NA,3,NA,3,NA,NA
2114,22,NA,9,NA,3,NA,3,NA,NA
2115,22,NA,9,NA,3,NA,3,NA,NA
2116,22,NA,9,NA,3,NA,3,NA,NA
2117,22,NA,9,NA,3,NA,3,NA,NA
2118,22,NA,9,NA,3,NA,3,NA,NA
2119,22,NA,9,NA,3,NA,3,NA,NA
2120,22,NA,9,NA,3,NA,3,NA,NA
2121,22,NA,9,NA,3,NA,3,NA,NA
2122,22,NA,9,NA,3,NA,3,NA,NA
2123,22,NA,9,NA,3,NA,3,NA,NA
2124,22,NA,9,NA,3,NA,3,NA,NA
2125,22,NA,9,NA,3,NA,3,NA,NA
2126,22,NA,9,NA,3,NA,3,NA,NA
2127,22,NA,9,NA,3,NA,3,NA,NA
2128,22,NA,9,NA,3,NA,3,NA,NA
2129,22,NA,9,NA,3,NA,3,NA,NA
2130,22,NA,9,NA,3,NA,3,NA,NA
2131,22,NA,9,NA,3,NA,3,NA,NA
2132,22,NA,9,NA,3,NA,3,NA,NA
2133,22,NA,9,NA,3,NA,3,NA,NA
2134,22,NA,9,NA,3,NA,3,NA,NA
2135,22,NA,9,NA,3,NA,3,NA,NA
2136,22,NA,9,NA,3,NA,3,NA,NA
2137,22,NA,9,NA,3,NA,3,NA,NA
2138,22,NA,9,NA,3,NA,3,NA,NA
2139,22,NA,9,NA,3,NA,3,NA,NA
2140,22,NA,9,NA,3,NA,3,NA,NA
2141,22,NA,9,NA,3,NA,3,NA,NA
2142,22,NA,9,NA,3,NA,3,NA,NA
2143,22,NA,9,NA,3,NA,3,NA,NA
2144,22,NA,9,NA,3,NA,3,NA,NA
2145,22,NA,9,NA,3,NA,3,NA,NA
2146,22,NA,9,NA,3,NA,3,NA,NA
2147,22,NA,9,NA,3,NA,3,NA,NA
2148,22,NA,9,NA,3,NA,3,NA,NA
2149,22,NA,9,NA,3,NA,3,NA,NA
2150,22,NA,9,NA,3,NA,3,NA,NA
2151,22,NA,9,NA,3,NA,3,NA,NA
2152,22,NA,9,NA,3,NA,3,NA,NA
2153,22,NA,9,NA,3,NA,3,NA,NA
2154,22,NA,9,NA,3,NA,3,NA,NA
2155,22,NA,9,NA,3,NA,3,NA,NA
2156,22,NA,9,NA,3,NA,3,NA,NA
2157,22,NA,9,NA,3,NA,3,NA,NA
2158,22,NA,9,NA,3,NA,3,NA,NA
2159,22,NA,9,NA,3,NA,3,NA,NA
2160,22,NA,9,NA,3,NA,3,NA,NA
2161,22,NA,9,NA,3,NA,3,NA,NA
2162,22,NA,9,NA,3,NA,3,NA,NA
2163,22,NA,9,NA,3,NA,3,NA,NA
2164,22,NA,9,NA,3,NA,3,NA,NA
2165,25,NA,9,NA,3,NA,3,NA,NA
2166,25,NA,9,NA,3,NA,3,NA,NA
2167,25,NA,9,NA,3,NA,3,NA,NA
2168,25,NA,9,NA,3,NA,3,NA,NA
2169,25,NA,9,NA,3,NA,3,NA,NA
2170,25,NA,9,NA,3,NA,3,NA,NA
2171,25,NA,9,NA,3,NA,3,NA,NA
2172,25,NA,9,NA,3,NA,3,NA,NA
2173,25,NA,9,NA,3,NA,3,NA,NA
2174,25,NA,9,NA,3,NA,3,NA,NA
2175,25,NA,9,NA,3,NA,3,NA,NA
2176,25,NA,9,NA,3,NA,3,NA,NA
2177,25,NA,9,NA,3,NA,3,NA,NA
2178,25,NA,9,NA,3,NA,3,NA,NA
2179,25,NA,9,NA,3,NA,3,NA,NA
2180,25,NA,9,NA,3,NA,3,NA,NA
2181,25,NA,9,NA,3,NA,3,NA,NA
2182,25,NA,9,NA,3,NA,3,NA,NA
2183,25,NA,9,NA,3,NA,3,NA,NA
2184,25,NA,9,NA,3,NA,3,NA,NA
2185,25,NA,9,NA,3,NA,3,NA,NA
2186,25,NA,9,NA,3,NA,3,NA,NA
2187,25,NA,9,NA,3,NA,3,NA,NA
2188,25,NA,9,NA,3,NA,3,NA,NA
2189,25,NA,9,NA,3,NA,3,NA,NA
2190,25,NA,9,NA,3,NA,3,NA,NA
2191,25,NA,9,NA,3,NA,3,NA,NA
2192,25,NA,9,NA,3,NA,3,NA,NA
2193,25,NA,9,NA,3,NA,3,NA,NA
2194,25,NA,9,NA,3,NA,3,NA,NA
2195,25,NA,9,NA,3,NA,3,NA,NA
2196,25,NA,9,NA,3,NA,3,NA,NA
2197,25,NA,9,NA,3,NA,3,NA,NA
2198,25,NA,9,NA,3,NA,3,NA,NA
2199,25,NA,9,NA,3,NA,3,NA,NA
2200,25,NA,9,NA,3,NA,3,NA,NA
2201,25,NA,9,NA,3,NA,3,NA,NA
2202,25,NA,9,NA,3,NA,3,NA,NA
2203,25,NA,9,NA,3,NA,3,NA,NA
2204,25,NA,9,NA,3,NA,3,NA,NA
2205,25,NA,9,NA,3,NA,3,NA,NA
2206,25,NA,9,NA,3,NA,3,NA,NA
2207,25,NA,9,NA,3,NA,3,NA,NA
2208,25,NA,9,NA,3,NA,3,NA,NA
2209,25,NA,9,NA,3,NA,3,NA,NA
2210,39,NA,9,NA,3,NA,3,NA,NA
2211,39,NA,9,NA,3,NA,3,NA,NA
2212,39,NA,9,NA,3,NA,3,NA,NA
2213,39,NA,9,NA,3,NA,3,NA,NA
2214,39,NA,9,NA,3,NA,3,NA,NA
2215,39,NA,9,NA,3,NA,3,NA,NA
2216,39,NA,9,NA,3,NA,3,NA,NA
2217,39,NA,9,NA,3,NA,3,NA,NA
2218,39,NA,9,NA,3,NA,3,NA,NA
2219,39,NA,9,NA,3,NA,3,NA,NA
2220,39,NA,9,NA,3,NA,3,NA,NA
2221,39,NA,9,NA,3,NA,3,NA,NA
2222,39,NA,9,NA,3,NA,3,NA,NA
2223,39,NA,9,NA,3,NA,3,NA,NA
2224,39,NA,9,NA,3,NA,3,NA,NA
2225,39,NA,9,NA,3,NA,3,NA,NA
2226,39,NA,9,NA,3,NA,3,NA,NA
2227,39,NA,9,NA,3,NA,3,NA,NA
2228,39,NA,9,NA,3,NA,3,NA,NA
2229,39,NA,9,NA,3,NA,3,NA,NA
2230,39,NA,9,NA,3,NA,3,NA,NA
2231,39,NA,9,NA,3,NA,3,NA,NA
2232,39,NA,9,NA,3,NA,3,NA,NA
2233,39,NA,9,NA,3,NA,3,NA,NA
2234,39,NA,9,NA,3,NA,3,NA,NA
2235,39,NA,9,NA,3,NA,3,NA,NA
2236,39,NA,9,NA,3,NA,3,NA,NA
2237,39,NA,9,NA,3,NA,3,NA,NA
2238,39,NA,9,NA,3,NA,3,NA,NA
