genesis 5_armada VS leffen/images/frame_522.jpg,102,0,536,359,Battlefield,0.988739
genesis 5_armada VS leffen/images/frame_481.jpg,114,274,132,294,Fox_Red,0.99818283
genesis 5_armada VS leffen/images/frame_96.jpg,323,273,342,295,Fox_Original,0.99580234
genesis 5_armada VS leffen/images/frame_96.jpg,101,0,537,359,Dreamland,0.99116445
genesis 5_armada VS leffen/images/frame_641.jpg,323,273,343,295,Fox_Original,0.993729
genesis 5_armada VS leffen/images/frame_641.jpg,114,273,132,294,Fox_Red,0.99008125
genesis 5_armada VS leffen/images/frame_641.jpg,102,0,536,358,Battlefield,0.98926246
genesis 5_armada VS leffen/images/frame_342.jpg,114,273,132,294,Fox_Red,0.9992378
genesis 5_armada VS leffen/images/frame_342.jpg,102,0,536,360,Final Destination,0.9908979
genesis 5_armada VS leffen/images/frame_342.jpg,323,274,343,294,Fox_Original,0.9898833
genesis 5_armada VS leffen/images/frame_64.jpg,114,273,132,295,Fox_Red,0.9889667
genesis 5_armada VS leffen/images/frame_64.jpg,102,0,536,359,Dreamland,0.9867333
genesis 5_armada VS leffen/images/frame_64.jpg,323,273,342,295,Fox_Original,0.98042583
genesis 5_armada VS leffen/images/frame_252.jpg,323,273,342,295,Fox_Original,0.9881637
genesis 5_armada VS leffen/images/frame_252.jpg,114,273,132,294,Fox_Red,0.9401993
genesis 5_armada VS leffen/images/frame_141.jpg,102,0,537,359,Dreamland,0.9859569
genesis 5_armada VS leffen/images/frame_141.jpg,323,274,342,295,Fox_Original,0.9596287
genesis 5_armada VS leffen/images/frame_141.jpg,114,274,132,295,Fox_Red,0.9559642
genesis 5_armada VS leffen/images/frame_83.jpg,323,274,343,294,Fox_Original,0.99907243
genesis 5_armada VS leffen/images/frame_83.jpg,102,0,536,359,Dreamland,0.9862422
genesis 5_armada VS leffen/images/frame_83.jpg,114,273,132,295,Fox_Red,0.9138273
genesis 5_armada VS leffen/images/frame_78.jpg,101,0,536,359,Dreamland,0.993608
genesis 5_armada VS leffen/images/frame_78.jpg,114,274,132,295,Fox_Red,0.9577699
genesis 5_armada VS leffen/images/frame_236.jpg,114,273,132,295,Fox_Red,0.98917425
genesis 5_armada VS leffen/images/frame_529.jpg,114,274,132,294,Fox_Red,0.9996296
genesis 5_armada VS leffen/images/frame_224.jpg,103,0,536,359,Final Destination,0.994406
genesis 5_armada VS leffen/images/frame_224.jpg,115,273,132,294,Fox_Red,0.98964834
genesis 5_armada VS leffen/images/frame_224.jpg,323,274,342,295,Fox_Original,0.90462184
genesis 5_armada VS leffen/images/frame_668.jpg,114,274,133,295,Fox_Red,0.99136233
genesis 5_armada VS leffen/images/frame_668.jpg,102,0,537,359,Battlefield,0.97570926
genesis 5_armada VS leffen/images/frame_438.jpg,323,273,343,294,Fox_Original,0.99867713
genesis 5_armada VS leffen/images/frame_438.jpg,114,273,132,295,Fox_Red,0.99727255
genesis 5_armada VS leffen/images/frame_438.jpg,103,0,538,359,Battlefield,0.9965216
genesis 5_armada VS leffen/images/frame_304.jpg,323,274,343,294,Fox_Original,0.99753773
genesis 5_armada VS leffen/images/frame_304.jpg,101,0,537,359,Final Destination,0.9960995
genesis 5_armada VS leffen/images/frame_14.jpg,103,0,536,359,Dreamland,0.9976229
genesis 5_armada VS leffen/images/frame_14.jpg,323,274,343,294,Fox_Original,0.9625205
genesis 5_armada VS leffen/images/frame_341.jpg,323,274,343,295,Fox_Original,0.9983126
genesis 5_armada VS leffen/images/frame_341.jpg,114,273,132,294,Fox_Red,0.99577343
genesis 5_armada VS leffen/images/frame_280.jpg,114,273,133,294,Fox_Red,0.995333
genesis 5_armada VS leffen/images/frame_280.jpg,323,273,342,295,Fox_Original,0.9948604
genesis 5_armada VS leffen/images/frame_280.jpg,102,0,536,359,Final Destination,0.9944062
genesis 5_armada VS leffen/images/frame_390.jpg,323,274,342,295,Fox_Original,0.9993612
genesis 5_armada VS leffen/images/frame_390.jpg,115,274,132,294,Fox_Red,0.9678926
genesis 5_armada VS leffen/images/frame_267.jpg,114,273,132,294,Fox_Red,0.99807394
genesis 5_armada VS leffen/images/frame_267.jpg,323,274,343,294,Fox_Original,0.99804056
genesis 5_armada VS leffen/images/frame_267.jpg,102,0,536,359,Final Destination,0.9962874
genesis 5_armada VS leffen/images/frame_276.jpg,114,273,133,295,Fox_Red,0.9967445
genesis 5_armada VS leffen/images/frame_276.jpg,101,0,537,359,Final Destination,0.99066985
genesis 5_armada VS leffen/images/frame_276.jpg,324,274,343,294,Fox_Original,0.9778178
genesis 5_armada VS leffen/images/frame_447.jpg,323,274,343,294,Fox_Original,0.9945995
genesis 5_armada VS leffen/images/frame_447.jpg,102,0,535,360,Battlefield,0.9812257
genesis 5_armada VS leffen/images/frame_113.jpg,102,0,535,359,Dreamland,0.9964249
genesis 5_armada VS leffen/images/frame_151.jpg,324,274,342,294,Fox_Original,0.998237
genesis 5_armada VS leffen/images/frame_151.jpg,114,274,133,295,Fox_Red,0.9817091
genesis 5_armada VS leffen/images/frame_215.jpg,323,274,343,294,Fox_Original,0.9710439
genesis 5_armada VS leffen/images/frame_215.jpg,114,273,132,294,Fox_Red,0.94734895
genesis 5_armada VS leffen/images/frame_125.jpg,324,274,342,295,Fox_Original,0.9995623
genesis 5_armada VS leffen/images/frame_125.jpg,102,0,536,360,Dreamland,0.9933231
genesis 5_armada VS leffen/images/frame_125.jpg,114,274,133,295,Fox_Red,0.9792576
genesis 5_armada VS leffen/images/frame_69.jpg,323,273,342,295,Fox_Original,0.9885565
genesis 5_armada VS leffen/images/frame_69.jpg,102,0,536,358,Dreamland,0.9851349
genesis 5_armada VS leffen/images/frame_69.jpg,114,273,132,294,Fox_Red,0.9839104
genesis 5_armada VS leffen/images/frame_445.jpg,114,274,132,294,Fox_Red,0.9942856
genesis 5_armada VS leffen/images/frame_445.jpg,323,273,342,295,Fox_Original,0.9832002
genesis 5_armada VS leffen/images/frame_17.jpg,323,274,343,294,Fox_Original,0.9968755
genesis 5_armada VS leffen/images/frame_17.jpg,114,273,132,295,Fox_Red,0.9967035
genesis 5_armada VS leffen/images/frame_17.jpg,101,0,536,360,Dreamland,0.9929053
genesis 5_armada VS leffen/images/frame_292.jpg,103,0,536,360,Final Destination,0.99478054
genesis 5_armada VS leffen/images/frame_292.jpg,114,273,132,295,Fox_Red,0.9811659
genesis 5_armada VS leffen/images/frame_292.jpg,323,274,342,295,Fox_Original,0.9782476
genesis 5_armada VS leffen/images/frame_328.jpg,323,273,342,294,Fox_Original,0.96595794
genesis 5_armada VS leffen/images/frame_143.jpg,324,273,342,295,Fox_Original,0.9977434
genesis 5_armada VS leffen/images/frame_143.jpg,101,0,535,359,Dreamland,0.9923157
genesis 5_armada VS leffen/images/frame_143.jpg,114,274,132,294,Fox_Red,0.98260397
genesis 5_armada VS leffen/images/frame_660.jpg,114,273,132,294,Fox_Red,0.99711853
genesis 5_armada VS leffen/images/frame_660.jpg,103,0,536,359,Battlefield,0.9858227
genesis 5_armada VS leffen/images/frame_660.jpg,323,274,343,294,Fox_Original,0.96840173
genesis 5_armada VS leffen/images/frame_650.jpg,114,274,132,294,Fox_Red,0.9961354
genesis 5_armada VS leffen/images/frame_650.jpg,323,273,342,294,Fox_Original,0.9953216
genesis 5_armada VS leffen/images/frame_650.jpg,102,0,536,358,Battlefield,0.9257555
genesis 5_armada VS leffen/images/frame_268.jpg,323,274,343,295,Fox_Original,0.9942986
genesis 5_armada VS leffen/images/frame_268.jpg,114,274,132,294,Fox_Red,0.98939973
genesis 5_armada VS leffen/images/frame_453.jpg,115,274,132,295,Fox_Red,0.99749064
genesis 5_armada VS leffen/images/frame_453.jpg,102,0,535,359,Battlefield,0.99122834
genesis 5_armada VS leffen/images/frame_453.jpg,323,274,343,295,Fox_Original,0.98290545
genesis 5_armada VS leffen/images/frame_458.jpg,115,274,132,295,Fox_Red,0.98863864
genesis 5_armada VS leffen/images/frame_458.jpg,323,274,343,294,Fox_Original,0.9719827
genesis 5_armada VS leffen/images/frame_211.jpg,323,273,342,295,Fox_Original,0.99433726
genesis 5_armada VS leffen/images/frame_211.jpg,102,0,536,359,Final Destination,0.9940326
genesis 5_armada VS leffen/images/frame_211.jpg,114,273,133,295,Fox_Red,0.97861826
genesis 5_armada VS leffen/images/frame_163.jpg,114,273,133,294,Fox_Red,0.98251283
genesis 5_armada VS leffen/images/frame_163.jpg,324,274,342,294,Fox_Original,0.96070117
genesis 5_armada VS leffen/images/frame_318.jpg,114,273,132,295,Fox_Red,0.98987305
genesis 5_armada VS leffen/images/frame_318.jpg,102,0,537,359,Final Destination,0.9884275
genesis 5_armada VS leffen/images/frame_318.jpg,323,273,342,294,Fox_Original,0.9693601
genesis 5_armada VS leffen/images/frame_121.jpg,102,0,538,359,Dreamland,0.9926601
genesis 5_armada VS leffen/images/frame_121.jpg,114,274,132,294,Fox_Red,0.92685425
genesis 5_armada VS leffen/images/frame_308.jpg,101,0,536,359,Final Destination,0.99553293
genesis 5_armada VS leffen/images/frame_308.jpg,114,273,133,294,Fox_Red,0.9833752
genesis 5_armada VS leffen/images/frame_271.jpg,323,273,342,294,Fox_Original,0.9978181
genesis 5_armada VS leffen/images/frame_271.jpg,102,0,536,359,Final Destination,0.99313897
genesis 5_armada VS leffen/images/frame_271.jpg,114,274,132,295,Fox_Red,0.9148387
genesis 5_armada VS leffen/images/frame_678.jpg,114,274,133,294,Fox_Red,0.99871784
genesis 5_armada VS leffen/images/frame_678.jpg,102,0,536,359,Battlefield,0.99504083
genesis 5_armada VS leffen/images/frame_431.jpg,323,273,343,294,Fox_Original,0.9984832
genesis 5_armada VS leffen/images/frame_431.jpg,114,273,133,295,Fox_Red,0.9957887
genesis 5_armada VS leffen/images/frame_431.jpg,101,0,535,359,Battlefield,0.9784337
genesis 5_armada VS leffen/images/frame_287.jpg,102,0,536,360,Final Destination,0.99504626
genesis 5_armada VS leffen/images/frame_287.jpg,323,273,342,295,Fox_Original,0.99054086
genesis 5_armada VS leffen/images/frame_50.jpg,324,273,342,295,Fox_Original,0.9833617
genesis 5_armada VS leffen/images/frame_50.jpg,101,0,535,359,Dreamland,0.9559915
genesis 5_armada VS leffen/images/frame_50.jpg,115,274,132,295,Fox_Red,0.88899755
genesis 5_armada VS leffen/images/frame_34.jpg,101,0,535,359,Dreamland,0.9942906
genesis 5_armada VS leffen/images/frame_34.jpg,114,273,132,294,Fox_Red,0.99298203
genesis 5_armada VS leffen/images/frame_34.jpg,323,273,342,294,Fox_Original,0.98378533
genesis 5_armada VS leffen/images/frame_567.jpg,114,274,132,294,Fox_Red,0.9993286
genesis 5_armada VS leffen/images/frame_567.jpg,323,274,343,294,Fox_Original,0.98916185
genesis 5_armada VS leffen/images/frame_414.jpg,101,0,536,359,Battlefield,0.9825226
genesis 5_armada VS leffen/images/frame_414.jpg,115,274,133,295,Fox_Red,0.9798281
genesis 5_armada VS leffen/images/frame_243.jpg,114,274,132,294,Fox_Red,0.9957286
genesis 5_armada VS leffen/images/frame_243.jpg,102,0,536,359,Final Destination,0.9955635
genesis 5_armada VS leffen/images/frame_243.jpg,323,274,342,294,Fox_Original,0.97678554
genesis 5_armada VS leffen/images/frame_19.jpg,103,0,537,359,Dreamland,0.9939726
genesis 5_armada VS leffen/images/frame_19.jpg,114,273,133,295,Fox_Red,0.9159894
genesis 5_armada VS leffen/images/frame_16.jpg,323,273,342,295,Fox_Original,0.9219595
genesis 5_armada VS leffen/images/frame_16.jpg,114,273,133,294,Fox_Red,0.84031564
genesis 5_armada VS leffen/images/frame_16.jpg,101,0,536,360,Dreamland,0.52036375
genesis 5_armada VS leffen/images/frame_508.jpg,114,273,132,294,Fox_Red,0.9982544
genesis 5_armada VS leffen/images/frame_508.jpg,324,274,343,295,Fox_Original,0.9910429
genesis 5_armada VS leffen/images/frame_536.jpg,115,274,132,295,Fox_Red,0.9981392
genesis 5_armada VS leffen/images/frame_76.jpg,102,0,536,359,Dreamland,0.97946805
genesis 5_armada VS leffen/images/frame_76.jpg,115,273,132,294,Fox_Red,0.9565868
genesis 5_armada VS leffen/images/frame_611.jpg,102,0,536,359,Battlefield,0.9891321
genesis 5_armada VS leffen/images/frame_611.jpg,114,273,132,294,Fox_Red,0.9327377
genesis 5_armada VS leffen/images/frame_611.jpg,324,273,342,294,Fox_Original,0.71738565
genesis 5_armada VS leffen/images/frame_528.jpg,114,273,133,294,Fox_Red,0.9837996
genesis 5_armada VS leffen/images/frame_528.jpg,101,0,536,359,Battlefield,0.96365565
genesis 5_armada VS leffen/images/frame_285.jpg,101,0,536,358,Final Destination,0.98628104
genesis 5_armada VS leffen/images/frame_285.jpg,323,274,343,294,Fox_Original,0.9716506
genesis 5_armada VS leffen/images/frame_285.jpg,114,273,132,295,Fox_Red,0.74527633
genesis 5_armada VS leffen/images/frame_347.jpg,114,273,132,294,Fox_Red,0.9992994
genesis 5_armada VS leffen/images/frame_347.jpg,102,0,537,359,Final Destination,0.9967673
genesis 5_armada VS leffen/images/frame_347.jpg,324,274,342,294,Fox_Original,0.9959698
genesis 5_armada VS leffen/images/frame_433.jpg,323,274,342,295,Fox_Original,0.9929002
genesis 5_armada VS leffen/images/frame_433.jpg,114,274,132,294,Fox_Red,0.980461
genesis 5_armada VS leffen/images/frame_537.jpg,115,274,132,294,Fox_Red,0.9970901
genesis 5_armada VS leffen/images/frame_537.jpg,324,274,343,294,Fox_Original,0.9825114
genesis 5_armada VS leffen/images/frame_498.jpg,114,273,132,295,Fox_Red,0.98948765
genesis 5_armada VS leffen/images/frame_177.jpg,114,274,132,294,Fox_Red,0.99468076
genesis 5_armada VS leffen/images/frame_177.jpg,323,274,343,295,Fox_Original,0.99318445
genesis 5_armada VS leffen/images/frame_177.jpg,101,0,537,360,Dreamland,0.95932376
genesis 5_armada VS leffen/images/frame_301.jpg,103,0,536,358,Final Destination,0.9994055
genesis 5_armada VS leffen/images/frame_301.jpg,114,274,132,294,Fox_Red,0.99024737
genesis 5_armada VS leffen/images/frame_485.jpg,102,0,535,359,Battlefield,0.9895722
